,lam_CV,mu_CV,lam_CVsq,mu_CVsq,lam_kurt,mu_kurt,Response time
0,4.5670582573023095,2.084005789443499,20.858021125593208,4.343080130434021,1.5,25,5.69780520777911
1,4.5670582573023095,2.120421405221115,20.858021125593208,4.496186935719889,1.5,25,5.64204991197816
2,4.5670582573023095,2.9979987716514467,20.858021125593208,8.987996634823583,1.5,25,5.38670301165868
3,4.5670582573023095,2.1729908073114315,20.858021125593208,4.721889048659986,1.5,25,5.55602065167918
4,4.5670582573023095,2.000002911616706,20.858021125593208,4.0000116464753015,1.5,25,4.98323336292546
5,4.5670582573023095,4.482573967186046,20.858021125593208,20.09346937129405,1.5,25,6.35732319224585
6,4.5670582573023095,2.6261257600668917,20.858021125593208,6.89653650768691,1.5,25,5.20939164412761
7,4.5670582573023095,2.254960099295547,20.858021125593208,5.084845049414983,1.5,25,5.41334987680467
8,4.5670582573023095,2.145889462377303,20.858021125593208,4.60484158474195,1.5,25,5.60107079148757
9,4.5670582573023095,3.3712649117002416,20.858021125593208,11.365427104861238,1.5,25,5.58907507531265
10,4.5670582573023095,2.0744422201342747,20.858021125593208,4.303310524675618,1.5,25,5.71179547275626
11,4.5670582573023095,3.6555012880786513,20.858021125593208,13.362689667144679,1.5,25,5.76021055029024
12,4.5670582573023095,3.6947570157457434,20.858021125593208,13.651229405402391,1.5,25,5.78505476039082
13,4.5670582573023095,2.9360447124123623,20.858021125593208,8.620358553284591,1.5,25,5.35549708352421
14,4.5670582573023095,2.1089964213839827,20.858021125593208,4.4478659054104455,1.5,25,5.65993400127838
15,4.5670582573023095,2.2311240525230063,20.858021125593208,4.977914537746682,1.5,25,5.45560869479278
16,4.5670582573023095,2.0601210518282675,20.858021125593208,4.2440987481860075,1.5,25,5.73217090433364
17,4.5670582573023095,2.4145973428863083,20.858021125593208,5.830280328273621,1.5,25,5.12380553416472
18,4.5670582573023095,2.1990098008702175,20.858021125593208,4.835644104323274,1.5,25,5.51162596864926
19,4.5670582573023095,3.4075974333985806,20.858021125593208,11.611720268104595,1.5,25,5.61011166054768
20,4.5670582573023095,2.155263540343457,20.858021125593208,4.645160928333811,1.5,25,5.58564221490042
21,4.5670582573023095,2.1867468353069777,20.858021125593208,4.7818617217250825,1.5,25,5.53267434998584
22,4.5670582573023095,3.0408271154378013,20.858021125593208,9.24662954598178,1.5,25,5.40866814087275
23,4.5670582573023095,3.818808624363036,20.858021125593208,14.583299309509504,1.5,25,5.86557724622292
24,4.5670582573023095,2.377619889607445,20.858021125593208,5.65307633945692,1.5,25,5.19115852085948
25,4.5670582573023095,3.2036487251409325,20.858021125593208,10.263365154097121,1.5,25,5.49512555617869
26,4.5670582573023095,3.13136995681435,20.858021125593208,9.805477806439503,1.5,25,5.45616661501935
27,4.5670582573023095,2.0883095729234222,20.858021125593208,4.361036872363606,1.5,25,5.69141448102964
28,4.5670582573023095,3.7049873499008235,20.858021125593208,13.726931262925127,1.5,25,5.79157898785476
29,4.5670582573023095,2.1253993299851364,20.858021125593208,4.517322311901267,1.5,25,5.63415623603508
30,4.5670582573023095,2.799324338396869,20.858021125593208,7.836216751541069,1.5,25,5.28899587576814
31,4.5670582573023095,2.177845386640366,20.858021125593208,4.743010528110725,1.5,25,5.54781545778633
32,4.5670582573023095,2.7869834091801327,20.858021125593208,7.7672765230453145,1.5,25,5.28315264419831
33,4.5670582573023095,4.309373145823865,20.858021125593208,18.570696909947873,1.5,25,6.21747168240509
34,4.5670582573023095,2.2843858174769522,20.858021125593208,5.218418563089843,1.5,25,5.36058556354878
35,4.5670582573023095,2.1102411399305177,20.858021125593208,4.453117668655251,1.5,25,5.65800190843696
36,4.5670582573023095,4.61073597624368,20.858021125593208,21.258886242627757,1.5,25,6.46762743713071
37,4.5670582573023095,2.19598145871041,20.858021125593208,4.822334566999899,1.5,25,5.51684327366648
38,4.5670582573023095,4.768862584418922,20.858021125593208,22.742050349070716,1.5,25,6.61298934796821
39,4.5670582573023095,2.0597943436371833,20.858021125593208,4.2427527380797345,1.5,25,5.73262734691628
40,4.5670582573023095,2.091080507695643,20.858021125593208,4.3726176896646685,1.5,25,5.68726982600317
41,4.5670582573023095,4.61772800194147,20.858021125593208,21.32341189991436,1.5,25,6.47383088742378
42,4.5670582573023095,2.0847810846875423,20.858021125593208,4.346312171070966,1.5,25,5.69665821843586
43,4.5670582573023095,2.6491478136318007,20.858021125593208,7.01798413847015,1.5,25,5.21967528098398
44,4.5670582573023095,2.3675151921603668,20.858021125593208,5.605128185110138,1.5,25,5.20958410714911
45,4.5670582573023095,2.211960975075557,20.858021125593208,4.892771355257209,1.5,25,5.48917969644877
46,4.5670582573023095,2.2286106926570444,20.858021125593208,4.966705619425311,1.5,25,5.46003399390344
47,4.5670582573023095,2.102401536101647,20.858021125593208,4.420092219002565,1.5,25,5.67010130361946
48,4.5670582573023095,3.2052456201024904,20.858021125593208,10.273599485186198,1.5,25,5.49599679823884
49,4.5670582573023095,2.076461487179421,20.858021125593208,4.3116923077393725,1.5,25,5.70886635298276
50,4.5670582573023095,2.251434759942533,20.858021125593208,5.068958478277492,1.5,25,5.41963053808595
51,4.5670582573023095,2.303668930892279,20.858021125593208,5.306890543158375,1.5,25,5.32574375084353
52,4.5670582573023095,2.2046785017013835,20.858021125593208,4.860607295864257,1.5,25,5.50182727882143
53,4.5670582573023095,4.5598804249692,20.858021125593208,20.79250949001729,1.5,25,6.42309983075738
54,4.5670582573023095,2.0698230910717035,20.858021125593208,4.284167628333622,1.5,25,5.71844457726449
55,4.5670582573023095,2.0706051797104346,20.858021125593208,4.287405810243681,1.5,25,5.71732386242017
56,4.5670582573023095,2.215453669989185,20.858021125593208,4.90823496386855,1.5,25,5.48309130349552
