,lam_CV,mu_CV,lam_CVsq,mu_CVsq,lam_kurt,mu_kurt,Response time
0,2.147055505963754,2.599492220890598,4.609847345689271,6.757359806470733,0.5,2.5,123.528457092886
1,3.1523094513616123,2.599492220890598,9.93705487714375,6.757359806470733,0.5,2.5,12510.8546232188
2,2.5363442138977006,2.599492220890598,6.433041971372345,6.757359806470733,0.5,2.5,197.352123042702
3,2.3233967866762066,2.599492220890598,5.398172628337322,6.757359806470733,0.5,2.5,149.318179861082
4,2.4144196097833697,2.599492220890598,5.829422052106479,6.757359806470733,0.5,2.5,166.696212202003
5,3.3867995932414163,2.599492220890598,11.470411484780223,6.757359806470733,0.5,2.5,489.328919359362
6,2.0203275748435603,2.599492220890598,4.081723509673262,6.757359806470733,0.5,2.5,108.517456561051
7,2.3878903536543863,2.599492220890598,5.70202034107567,6.757359806470733,0.5,2.5,161.243131825091
8,2.0449442162454403,2.599492220890598,4.181796847555678,6.757359806470733,0.5,2.5,111.327782717125
9,3.4751569226255814,2.599492220890598,12.076715636872501,6.757359806470733,0.5,2.5,346.398437028467
10,2.7736181612012456,2.599492220890598,7.692957704145379,6.757359806470733,0.5,2.5,310.336538588589
11,2.528876567324482,2.599492220890598,6.3952166927628555,6.757359806470733,0.5,2.5,195.149266680447
12,2.3464905561951843,2.599492220890598,5.5060179303131855,6.757359806470733,0.5,2.5,153.390886797269
13,3.1862936500119634,2.599492220890598,10.15246722410656,6.757359806470733,0.5,2.5,4581.03537095121
14,2.298009379494302,2.599492220890598,5.280847108243788,6.757359806470733,0.5,2.5,145.065905372157
15,2.017526512231926,2.599492220890598,4.07041322755872,6.757359806470733,0.5,2.5,108.198535841430
16,2.9288708690521488,2.599492220890598,8.578284567582289,6.757359806470733,0.5,2.5,507.514522037494
17,2.028676785430111,2.599492220890598,4.115529499743049,6.757359806470733,0.5,2.5,109.468650529652
18,2.4322488121495778,2.599492220890598,5.915834284203032,6.757359806470733,0.5,2.5,170.569109762274
19,3.1937662520978938,2.599492220890598,10.200142873039427,6.757359806470733,0.5,2.5,3517.70137978993
20,2.0143041704020477,2.599492220890598,4.057421290899081,6.757359806470733,0.5,2.5,107.831675977217
21,3.486231721235623,2.599492220890598,12.153811614149493,6.757359806470733,0.5,2.5,333.962980256322
22,2.012437186706029,2.599492220890598,4.049903430437277,6.757359806470733,0.5,2.5,107.619108338301
23,2.119591088894623,2.599492220890598,4.4926663841214936,6.757359806470733,0.5,2.5,120.120482052092
24,2.694943611187074,2.599492220890598,7.262721067478028,6.757359806470733,0.5,2.5,260.320177058981
25,2.0995192061065437,2.599492220890598,4.407980896810252,6.757359806470733,0.5,2.5,117.697921675720
26,2.005072773321354,2.599492220890598,4.020316826314585,6.757359806470733,0.5,2.5,106.780207785533
27,2.4435661760934226,2.599492220890598,5.971015656947832,6.757359806470733,0.5,2.5,173.121382474145
28,3.251262441823335,2.599492220890598,10.570707465611035,6.757359806470733,0.5,2.5,1254.57763498437
29,2.774294578098471,2.599492220890598,7.696710406066574,6.757359806470733,0.5,2.5,310.853915281880
30,2.0759561211248365,2.599492220890598,4.309593816835677,6.757359806470733,0.5,2.5,114.914793024027
