coeffIAT_sq,coeffST_sq,lam_kurt,mu_kurt,Response time
1.21,16,10.403763143048208,86.95132735437939,3.20070993679772
1.21,16,8.094704574695054,66.37574598128522,3.21820672367267
1.21,16,10.497435534865597,83.10060985925445,3.20119231588089
1.21,16,8.348401654957032,682.1798920640861,3.18026668536570
1.21,16,10.432738246604984,367.2117926882201,3.17895280160678
1.21,16,19.873552488362133,142.95644190312646,3.17657039361607
1.21,16,10.627505452204645,79.77359243422546,3.20146633070810
1.21,16,9.813642475728933,122.24029341680419,3.19681585099113
1.21,16,6.918748682654915,574.9102237777389,3.19830956710770
1.21,16,8.070998544153191,93.606065895318,3.21054437827264
1.21,16,7.762060697981397,907.2143802695167,3.18240054480559
1.21,16,6.18288619280802,77.72143131544682,3.24580614687742
1.21,16,8.857478733165207,77.23501059171407,3.20988776406335
1.21,16,18.824838113181784,212.29160978829822,3.17333439544468
1.21,16,8.525752792422429,87.10464620179141,3.20921464916406
1.21,16,11.878882444558252,57.00942375772791,3.20316749329754
1.21,16,10.433212472193143,87.33202044042176,3.20052518835484
1.21,16,19.096138081144762,59.05139985528738,3.18727607470221
1.21,16,9.462227230326965,230.69648782985593,3.18801548541109
1.21,16,9.148187699349606,136.3855756828096,3.19754783135226
1.21,16,16.702979540428068,84.16094453466431,3.18662069984119
1.21,16,9.112914493279819,1577.0586963490193,3.16971123187779
1.21,16,6.673465639635097,75.21612482932169,3.23010826620807
1.21,16,11.294299446937663,138.58741149744094,3.19022052211193
1.21,16,14.756840966946942,481.6542528319598,3.16873911595935
1.21,16,11.873953727025226,214.1048783178641,3.18261051797148
1.21,16,6.763694432160811,55.504196288754336,3.23726065792839
1.21,16,7.29409366318786,14324.88189306934,3.17830912737375
1.21,16,8.254404598331964,50.774799446968444,3.22379900313888
1.21,16,7.916371874551489,83.65395871889214,3.21409796423291
1.21,16,8.364826795945508,162.95782202438278,3.19828946281915
1.21,16,10.491224424169243,59.99387728334803,3.20733587232439
1.21,16,10.742963836539163,404.9618625512117,3.17703152528019
1.21,16,8.25593490376234,80.575545884143,3.21257031699483
1.21,16,12.411684084036963,164.1226666381534,3.18517312498308
1.21,16,8.102859153398738,95.22936445905287,3.20996703431935
1.21,16,10.192796825760553,301.828076046546,3.18204318725965
1.21,16,10.846440391182536,67.88874444362068,3.20361999811983
1.21,16,7.796060021877414,775.7675297918104,3.18329611476863
1.21,16,7.336064712812902,104.70699378215963,3.21410641292867
1.21,16,7.5923104447901775,59.63944628686192,3.22518682594248
1.21,16,9.181233185489408,462.9496067865033,3.18017982745626
1.21,16,9.911041161061585,1742.5983021036443,3.16608566283652
1.21,16,7.410526554606527,94.51156931975927,3.21557021292692
1.21,16,8.222092208480964,70.85024300948618,3.21573205329229
1.21,16,46.10089724253132,142.60549037106588,3.16270302923150
1.21,16,10.259382340535304,57.120804544232115,3.20929601715952
1.21,16,7.826802994034182,128.0203910062346,3.20598809741331
1.21,16,11.692821611442588,160.56460139963067,3.18704406039806
1.21,16,7.769040144960204,72.22818850881445,3.21868871141621
1.21,16,14.833221062169315,432.00291441088774,3.16977184081505
1.21,16,10.904382755208326,53.12869296492762,3.20799418707469
1.21,16,8.635288395982432,63.209934872029635,3.21565981208528
1.21,16,10.460172183702953,99.8458892569018,3.19805711293889
1.21,16,6.457381343740694,242.33179653789327,3.21986386632134
1.21,16,10.087823668320274,88.61153201545456,3.20153919280433
1.21,16,7.470565169358217,48.894212806005925,3.23219808028450
1.21,16,10.388338255597716,251.77046192658077,3.18390826331763
1.21,16,6.785570446363861,74.71740733364398,3.22847497437017
1.21,16,15.75927415660816,71.58197621387848,3.19029177797349
1.21,16,9.899369784162802,61.510043561345654,3.20942588156120
1.21,16,11.370144607126063,14449.842103635225,3.15294126965324
1.21,16,6.414797151788285,69.39052333756041,3.23734697840134
1.21,16,9.595162858941013,137.8913232446383,3.19556958063028
1.21,16,14.496557601471938,50.08441574091085,3.19788659370860
1.21,16,8.661651337158915,582.9054314111958,3.18003530045958
1.21,16,8.416403064733014,105.68353077329192,3.20589971120447
1.21,16,9.692640435600508,113.0589296355356,3.19863945781140
1.21,16,7.609071630741608,134.81193536803974,3.20672413263994
1.21,16,11.140710499190304,69.19154966204339,3.20223227134778
1.21,16,10.657426900046206,75.24589346596896,3.20242206196777
1.21,16,7.445811039368447,58.17292555565764,3.22732419472267
1.21,16,7.341444725259111,74.42816412090829,3.22182112543482
1.21,16,8.38152311786759,51.505110278038295,3.22243899297396
1.21,16,12.03100141919685,63.741590235807024,3.20077231818255
1.21,16,9.039598128165808,250.9360336173129,3.18843789229692
1.21,16,9.031232033126704,58.16719085035566,3.21515800799064
1.21,16,11.322019822381455,56.322281238799455,3.20530828184928
1.21,16,30.39269290029536,190.60054295014558,3.16668558387658
1.21,16,11.654631341585482,221.89160679705523,3.18258821283589
1.21,16,8.631276041135008,63.01487201884835,3.21575734441863
1.21,16,13.56957558997853,83.19507201704018,3.19257004058445
1.21,16,8.695353011358373,61.62768306073119,3.21587022639459
1.21,16,17.277546632360416,96.3173466329684,3.18411105557755
1.21,16,8.270392888284526,55.60105304664983,3.22131344934254
1.21,16,11.379553576608535,429.71869454592814,3.17496784360281
1.21,16,6.449132146655256,376.70840761061163,3.21774057164581
1.21,16,8.701590846868784,51.63021549447064,3.22007528888042
1.21,16,8.33102941489188,58.36569542709803,3.21964166053223
1.21,16,8.362924080625456,644.3054731096933,3.18070889430939
1.21,16,9.159163646976003,1271.8577165503725,3.17102049468433
1.21,16,27.157207044640774,65.81153631623229,3.17758479462739
1.21,16,8.902967052984653,633.0172601613049,3.17807137973739
1.21,16,10.605921148246647,53.85907558715838,3.20896192432443
1.21,16,12.04606311190702,124.0783508983774,3.19004911856160
1.21,16,11.787280700693223,70.1817284839333,3.19988836651645
1.21,16,12.998685004931335,55.74036276381239,3.20014368379135
1.21,16,9.116099037429837,83.96073769347495,3.20680553937835
1.21,16,10.371755592522515,49.96859243301678,3.21149382920522
1.21,16,6.181389916255576,6342.151018533848,3.24201636919395
1.21,16,9.85636431261932,58.8634750843711,3.21053422645277
1.21,16,8.31115755642269,585.5796774157386,3.18194115986601
1.21,16,7.216938907758244,58.235664817779735,3.22977577878236
1.21,16,9.149824006659706,78.66149989050662,3.20796947865170
1.21,16,9.02833856170733,59.99842198394392,3.21447110042556
1.21,16,10.531680777404832,97.44584925207684,3.19823972867089
1.21,16,12.135343277502898,244.1947163707573,3.18035280359821
1.21,16,7.263599588582197,60.69864811699122,3.22805904865764
1.21,16,9.968878206356047,167.46682580611065,3.19110633266057
1.21,16,11.722525318942745,91.01937757675037,3.19574800143616
1.21,16,10.890274175493834,122.7789506076285,3.19323697937992
1.21,16,10.687873621159223,327.3422060640125,3.17972068076934
1.21,16,10.907450506320082,73.79464971108472,3.20188490928349
1.21,16,10.882955085523724,205.01853731540206,3.18547156147945
1.21,16,8.918194578316553,98.02181000145687,3.20469934987522
1.21,16,9.724982212343745,182.69141280861444,3.19057085763654
1.21,16,7.973981227930006,69.05347653941097,3.21815632499309
1.21,16,6.222906303867296,159.33584299903026,3.23861058611120
1.21,16,14.3397691102364,226.21537988746772,3.17770650877513
1.21,16,9.676831638430214,96.32324932649867,3.20161750564373
1.21,16,9.555205407642664,124.5296500188145,3.19747080938503
1.21,16,9.004420813866266,427.17513289845874,3.18180343036975
1.21,16,10.866395626544955,220.03909118728453,3.18451900525801
1.21,16,10.798529563068128,906.9296972527117,3.16873763138921
1.21,16,7.619876341731036,56.47914876158137,3.22642723364430
1.21,16,9.689875725755993,63.39235545686107,3.20979222667022
1.21,16,8.297800802870247,71.50204151117721,3.21500094851877
1.21,16,7.624857821516523,94.26415495988851,3.21373413276998
1.21,16,9.666920788857743,63.17314975772197,3.20997464063607
1.21,16,9.344838878691338,124.75640146768974,3.19828197189312
1.21,16,13.458510697362858,48.26228131455982,3.20113631213062
1.21,16,8.373103038927836,83.49310859733274,3.21104040510020
1.21,16,7.593264086296745,63.185733846080524,3.22362352440759
1.21,16,11.660286309657385,51.67254518513427,3.20564965730208
1.21,16,7.378762899939522,145.59180165842486,3.20743069248366
1.21,16,17.73724794325664,54.122862885960664,3.19039138696305
1.21,16,15.79133729483527,650.5428546934388,3.16478556527145
1.21,16,13.801379361146832,131.56187739238686,3.18558357186722
1.21,16,9.651870963078498,57.59103350676611,3.21199744430041
1.21,16,7.9300157770059485,48.760760808776425,3.22767227706599
1.21,16,7.940673690376835,678.4923925105034,3.18318006639504
1.21,16,7.814057974398535,54.1429855956442,3.22579139802529
1.21,16,7.90997060673706,112.19975871709974,3.20793463022255
1.21,16,8.664084406296396,56.20785423832093,3.21825550501510
1.21,16,11.45291347255784,87.0221172186366,3.19726640803681
1.21,16,11.584749244205168,79.32641594105712,3.19842972534812
1.21,16,7.601607537964178,120.44306160662882,3.20890333982937
1.21,16,6.858212210688992,60.08579291394139,3.23340315391163
1.21,16,6.899712963773661,50.856680114694825,3.23813192933297
1.21,16,10.034282894935767,52.08790590375571,3.21222879457432
1.21,16,8.016181759238227,147.90399701903644,3.20205812357698
1.21,16,8.26961409288941,94.47535875513603,3.20905763896335
1.21,16,7.15037214651943,50.820307930993415,3.23475572216911
1.21,16,7.98020135135085,85.60401952780605,3.21311700474291
1.21,16,7.498220612004191,82.6630115446217,3.21779186523531
1.21,16,6.813505224298252,170.3385602279495,3.21262508863405
1.21,16,8.908712572662806,90.01371344124196,3.20644235540674
1.21,16,7.15650016535114,140.45707488605842,3.21046262138569
1.21,16,6.115204571440204,153.88882346141017,3.25494398319832
1.21,16,13.022549095382946,136.79706592777586,3.18651316070955
1.21,16,13.276250342270774,53.51910659870068,3.20001847623375
1.21,16,9.406219045460519,117.90452445154907,3.19903289396163
1.21,16,17.391691407108674,317.7012650477312,3.17039198976666
1.21,16,9.106925738364462,68.37080153090314,3.21114797348579
1.21,16,7.0791301032960785,124.1242702556211,3.21361201527563
1.21,16,7.320836135284589,88.88849136130969,3.21780300134692
1.21,16,40.18486976210234,51.472344879728574,3.17114669934152
1.21,16,6.286649075564279,62.694339869981505,3.24331427842417
1.21,16,10.70365735144903,57.27129378162674,3.20736494723381
1.21,16,11.719868811841213,50.27799516861671,3.20592745548717
1.21,16,8.070576134991866,58.81248013202443,3.22141936647434
1.21,16,8.58608786561833,156.0730297922547,3.19784284141058
1.21,16,7.4170987964867034,54.44151991704321,3.22953658946945
1.21,16,11.178542197026337,281.32755763435654,3.18049459403777
1.21,16,9.432875027003627,99.21035787173288,3.20208751772414
1.21,16,10.662865984940293,120.08722633669012,3.19427611360179
1.21,16,8.479065758142118,48.50646886981484,3.22325661383512
1.21,16,7.327404083267435,66.37042369359177,3.22492172176260
