q,mu1,mu2,coeffIAT_sq,coeffST_sq,Response time
0.10308278962219786,0.9509745269856412,0.0861721256040889,4,4,92.1701459007553
0.41759496875238866,2.0431868186888646,0.057081352902938275,4,4,113.262415356968
0.057228359933194195,0.6834203817247763,0.08441718159830573,4,4,145.408915958086
0.4687487220695502,2.159847699084991,0.05000216473960463,4,4,157.356709288917
0.25820065794168423,1.5884080645006493,0.06672727417033048,4,4,172.438015158466
0.3402233327137548,1.84097607028781,0.0591178007263794,4,4,197.094948870644
0.2726534761980475,1.6361237787656782,0.06421057671208578,4,4,210.700751696009
0.33882837183963643,1.837028227569068,0.0579167945109454,4,4,249.640299664883
0.09075230278802393,0.8851365647423215,0.07670388118118918,4,4,310.015940198935
0.3681596861877223,1.9177205700738729,0.05440268381062961,4,4,324.811858747352
0.3803140220472482,1.9497670603953494,0.05154973063241476,4,4,640.228852444269
0.26500441607732683,1.6110557567703483,0.060024223251079735,4,4,968.754080107314
0.20039147108543798,1.3812972849573097,0.06325674604156775,4,4,2913.41910162744
0.003565324045550322,0.42007786079512904,0.5177216597739477,4,25,3.05424975597938
0.9041120246903019,3.8481472420606195,0.0716105899232265,4,25,3.92937667485491
0.004607813956682971,0.47842340315449655,0.3853640586480227,4,25,4.44135555382304
0.5631201441463967,4.562628024759828,0.18429230558675866,4,25,4.93702011760087
0.2832091686632011,3.6879697627426777,0.24209064890263401,4,25,5.82682474020842
0.012141593623784086,0.7830456110317396,0.27789243073218933,4,25,6.88343669403059
0.5030076761784571,4.470054293597654,0.15926094150805925,4,25,7.00472609922446
0.9058724721136415,3.834822240392049,0.047295532941631094,4,25,7.30863680393861
0.6192904536573823,4.602648357289329,0.1230431182377712,4,25,7.60089122495491
0.83224473089491,4.253204405935526,0.060386757061075595,4,25,9.26625006123828
0.957840056449617,3.3079297924072435,0.02482837335107245,4,25,9.29464779201315
0.06565284475828426,1.8472434329107126,0.2172113114164232,4,25,9.31378499183125
0.5543460463628912,4.552270514621628,0.12094867758278995,4,25,9.41357464390621
0.9849693177068704,2.8129264896446093,0.01275281908016196,4,25,10.4578329087016
0.45174497953920856,4.351421185773024,0.12064299837422729,4,25,12.3067586490414
0.12525173603468076,2.5437674026798383,0.17309920247532729,4,25,12.3944517867061
0.7365092414960679,4.525073885007934,0.0669277961096687,4,25,13.4205834671314
0.07095173730123894,1.9206795249270816,0.15026618796221672,4,25,17.5861550516745
0.8855056481727374,3.9770255689402934,0.03242773118555342,4,25,18.1215761157163
0.19272951586391085,3.1182365162261703,0.12379592813459817,4,25,20.8630997727347
0.9800483024908541,2.92889695037346,0.010410285007565868,4,25,20.9627904080132
0.17992638506968106,3.0211566402791514,0.12300029438156228,4,25,21.7432165278416
0.8824640397822912,3.9962103111802247,0.029784844595403093,4,25,22.2700371063613
0.6334491720854757,4.605338591733525,0.06430537279276098,4,25,23.2663697897348
0.13805066224321705,2.6660068646859756,0.11972919781569673,4,25,25.3421255901729
0.9328550671824625,3.599651182697987,0.01942723354398416,4,25,25.6934387474067
0.7260210799137711,4.542008928073021,0.0456435600592342,4,25,31.3166399697504
0.12807997047502284,2.5714188030712397,0.10478356204928442,4,25,37.0798453406288
0.8930200363543325,3.9274629756294956,0.021628263218120437,4,25,39.2397903076307
0.28677655355248477,3.706876673301429,0.08689806901054949,4,25,39.7556506338083
0.19593165088197417,3.1417791323127022,0.09461628569502953,4,25,41.3731812575585
0.04489386979712573,1.5244178982360854,0.10575775085003108,4,25,45.9333712505499
0.07181580438498991,1.9323736645246057,0.09985809963675374,4,25,51.9348359738857
0.8885262166749286,3.95748225104654,0.019737080321926025,4,25,52.4212961693102
0.9905245074423318,2.652252385500434,0.004290477050071663,4,25,54.7850141815487
0.8550212633997899,4.1493201497102685,0.023095933873288055,4,25,55.8381030481578
0.7485279406979797,4.502921049569048,0.03333431342459758,4,25,61.4391714623882
0.5720668191793468,4.57206390770809,0.04994788708278222,4,25,63.2612169075650
0.28248927678633484,3.6841252467852987,0.03580689467584927,4,25,70.2881671849069
0.2891376738838317,3.719259240180068,0.03665842824616858,4,25,74.4861685331955
0.26800836961851604,3.6046702558109005,0.03845084662217337,4,25,74.4912643949497
0.9786053121381412,2.959694464181605,0.00593276351849009,4,25,75.7110657680052
0.21300227419762763,3.2626135553690365,0.0793035898612419,4,25,76.1927488363279
0.26444031716142646,3.5844588970102205,0.07386075630193302,4,25,81.0575718282446
0.18084958111593596,3.0283195862993972,0.04757058079935536,4,25,82.4364718096253
0.31456641188077983,3.846195218410925,0.03830751962651459,4,25,89.2431129892931
0.3051118035698288,3.800347799522356,0.039409248579057345,4,25,90.8860928341288
0.07840310001742523,2.0191409144199897,0.05717439644503289,4,25,90.9052580350354
0.145307621655139,2.7321883435297183,0.05212720166318747,4,25,91.4196521242514
0.4606154288134089,4.3745691072799735,0.02674473606036789,4,25,93.9895647046148
0.3406475887890943,3.9647578062647066,0.0382053264085159,4,25,100.337971086573
0.18116033468734571,3.030724847065751,0.07761583604003575,4,25,103.387523473698
0.2888775258501056,3.717900023452902,0.04329617241371615,4,25,106.945626683698
0.5223682237610763,4.5053698871047345,0.023771844530011813,4,25,107.108500364840
0.5106567503368814,4.48462821583731,0.025619253629285705,4,25,111.367297317575
0.22287632779523603,3.3291046241471784,0.05003501200905658,4,25,120.770413389972
0.8162927000916612,4.315499587722475,0.021509074772276426,4,25,120.820916038980
0.23826373412442947,3.4280894449020023,0.07092461749410352,4,25,122.272063752682
0.5886083140840531,4.586487987331048,0.020464947049951148,4,25,124.899297121491
0.5998437499901115,4.594020840743882,0.020515464426654837,4,25,132.907071725538
0.4435921770615555,4.329170925936628,0.03592897163617328,4,25,162.845923379392
0.6626601211590062,4.600988247360312,0.01779062139499846,4,25,163.516268505609
0.6730115805452627,4.5961332613589825,0.017092941714822136,4,25,166.856510478025
0.02393140264726512,1.1067382226599445,0.06897153762058998,4,25,176.976798559414
0.14755506884458647,2.7522555107058126,0.07447797950735413,4,25,192.461031563448
0.7185411649372089,4.552769805045606,0.01545704648199435,4,25,207.077284758893
0.6628714187828029,4.600906840374701,0.020569040197041304,4,25,214.576651169134
0.9534680862577058,3.3662515420627694,0.0065162129469258,4,25,222.991228270955
0.6611279231137118,4.6015566916618535,0.021145101399268562,4,25,227.387785817197
0.24652809966621425,3.4790394202458703,0.05409735135983742,4,25,241.959657917993
0.44768483294610684,4.340457461321224,0.04855818767921112,4,25,255.390449285424
0.2489956188717879,3.493962938446584,0.05474255538900085,4,25,283.582323890017
0.6977551498092509,4.577154408369227,0.02706081892126142,4,25,357.027423548896
0.29758717825545333,3.7627277310389036,0.059084948235812805,4,25,378.667145220976
0.6935776052120882,4.581107325985232,0.02118249917766729,4,25,381.994855414533
0.9144669648148672,3.7665671466507673,0.00901377511051657,4,25,383.026016844074
0.6500221832275473,4.604538357659003,0.03066569577909206,4,25,393.252695207987
0.5444359607913213,4.539266301744207,0.03315894985848887,4,25,406.807915653775
0.7985063820363134,4.376025019247537,0.013056279859557611,4,25,418.250237363068
0.8765702190645966,4.03203353905666,0.01191914990798743,4,25,447.384646249710
0.3537898183587238,4.020264948311714,0.04838783577396229,4,25,453.021166688872
0.3045434591845494,3.7975416461828697,0.05730844112480696,4,25,594.335953339862
0.7318042619869518,4.532941617332273,0.02288631978247956,4,25,720.815905593034
0.5423449232612995,4.536346196559744,0.034933103362130076,4,25,835.666944270771
0.78697691479728,4.410663899010338,0.017887480647292713,4,25,1219.23768211121
0.6661651456013136,4.59954300704929,0.02570904697353505,4,25,1308.70555476697
0.7732784797690844,4.447471622151448,0.01826760649072137,4,25,6900.69443252777
0.7407673311133178,4.517567012003456,0.020543911806751452,4,25,7685.69256746512
0.7032297043629163,4.571501112826896,0.023569564529788804,4,25,11714.4511942324
0.9521644015197979,2.427094643535566,0.0814201907524976,25,4,1.94408752792138
0.14171851888201759,1.1377240397296677,0.6070022776827075,25,4,2.31470032776097
0.09226572353483364,0.8934154705689727,0.5993182073302374,25,4,2.45516393791149
0.97109733590128,2.352564993146952,0.04572937707208481,25,4,2.61470196504932
0.4090291784961976,2.0223614159478807,0.3810111672489632,25,4,2.82498729335123
0.25646660932785825,1.5825821918083016,0.41545117255793085,25,4,3.15540361612813
0.8846558818257502,2.5517688650066654,0.09899787272607116,25,4,3.18440523902212
0.3036173967867297,1.7335576775330617,0.36858978499452355,25,4,3.41933299085824
0.4337231929389369,2.0813839086008286,0.30166148838646295,25,4,3.56859019196468
0.032832582993585824,0.5021598703368702,0.45327192273919464,25,4,3.59195716313055
0.09091445448918523,0.8860263945779107,0.4240111522147064,25,4,3.70390287111392
0.6756122687374279,2.497942456761618,0.17206451417202104,25,4,4.16284359532647
0.06340540538849038,0.7237286943556767,0.37917165815374076,25,4,4.37296119501443
0.8105035237001013,2.5809681771439665,0.10886595899954775,25,4,4.48204261183961
0.6007110405665511,2.4010652438477553,0.18165655765878433,25,4,4.77336928107346
0.9539868455476381,2.4211750788742163,0.03801309383599783,25,4,5.15785384429078
0.986825404496133,2.2529466256867865,0.01796009964156019,25,4,5.16660744867550
0.8353463890671322,2.579129234931224,0.08868481887448931,25,4,5.17798770473162
0.9261738134384395,2.4928593632533715,0.04929923501420012,25,4,5.50593320003275
0.9577748064253829,2.4081481914248615,0.034034589930870614,25,4,5.63721542359927
0.07322578108962241,0.7845601708350306,0.2975607643021117,25,4,5.94659784422682
0.87941788830989,2.556490085316714,0.0644867799153642,25,4,6.01484230316977
0.8841825187940884,2.552216269339572,0.061649330394564675,25,4,6.17795171036163
0.3455789169246879,1.8560289746246488,0.2204584100493322,25,4,6.17905004460027
0.9180903156745349,2.5078970355219963,0.04782074552997133,25,4,6.40941544732184
0.6212613790278095,2.430703749208753,0.13904167844422696,25,4,6.51146044994903
0.9330597645727898,2.4782922513808643,0.03818120052110709,25,4,7.46625277989631
0.1589428940931653,1.2134751489218885,0.22502175562816634,25,4,7.93289148803684
0.3593596803814776,1.8940158352686858,0.1682488747963779,25,4,8.91509701049367
0.14036770137282217,1.1316100461008185,0.20904322153167387,25,4,9.08305788537736
0.1979198439110238,1.3717933116093457,0.18840609274357917,25,4,9.81379355925113
0.7736584390576181,2.57233704981689,0.0729386583589863,25,4,9.84750168462548
0.9643875471335794,2.382719183779893,0.02187465011344415,25,4,9.94846923488458
0.8064973535349216,2.580649724964411,0.06492826850420495,25,4,9.95634098401033
0.16493474822221466,1.238928164686769,0.19045320884490002,25,4,10.1371167652234
0.1351457776858621,1.107721181523841,0.19251103724261365,25,4,10.4058410111657
0.03557742510609274,0.5248838790096371,0.20758039093936778,25,4,10.5250665256266
0.8066067911301337,2.5806605595139542,0.05828833044006947,25,4,11.9665765739183
0.928156461395351,2.4888413943968963,0.029382911238648505,25,4,12.6908815128057
0.9948851293006601,2.164505065615874,0.006284829300851943,25,4,13.1167617475719
0.8249992062967056,2.5807255989584963,0.050607989846375545,25,4,13.6262450108321
0.9389483151489381,2.4643659472850916,0.02393374972827942,25,4,15.3802858809659
0.8003205621303929,2.5798476192198976,0.05173065163917923,25,4,15.4633994248813
0.4855331127065946,2.195298333729353,0.10148030007164188,25,4,15.7598336683224
0.1426051184423487,1.1417225787796372,0.14497727923901427,25,4,16.9052368277112
0.5947069081387615,2.3919875600890106,0.0789497472221479,25,4,18.1287837531689
0.7892426218862876,2.5775008763359883,0.046364147631221646,25,4,20.5986739068301
0.6822209583660287,2.5049563331218705,0.061697357452974846,25,4,20.8251553627977
0.3116796441799543,1.757913236615728,0.10964030257193619,25,4,21.0801199695534
0.3737235617080713,1.9324895559027724,0.09881687591573746,25,4,22.5285973319768
0.3652333445958176,1.9098850592143435,0.0978110710880527,25,4,23.5849810621422
0.8540110196871759,2.572925032570858,0.03320838897638817,25,4,24.4651486438618
0.33128664768750604,1.8154890895720046,0.0976445978274172,25,4,25.9939430268584
0.6911509962088402,2.5140121054281668,0.05349844104858053,25,4,27.1039904686783
0.6896582040339465,2.5125324483072236,0.05281906694097747,25,4,28.1306051005117
0.9019300065844057,2.532360952661931,0.023834334107572915,25,4,28.3195719318668
0.23858089788488157,1.521173442398263,0.10408267438938629,25,4,28.5361453775156
0.4058814709107006,2.014613811585563,0.08282401804722564,25,4,31.0353573735371
0.3100567217590442,1.753042967498496,0.09307449088227153,25,4,31.1087764232186
0.441807824164252,2.10003746004885,0.07845222248417365,25,4,31.4824480435190
0.8785730965561459,2.5572052305484965,0.02477245487160637,25,4,35.5375607784645
0.8065516516589872,2.580655115465976,0.03400581879422633,25,4,35.7631194125504
0.7953364545654168,2.578933133782406,0.03445661519874776,25,4,38.1534452761110
0.03392255162456714,0.5112759013395176,0.1114162092970752,25,4,40.2446955752855
0.30303223969846804,1.7317741259802768,0.08511183294661587,25,4,40.9269906987998
0.37970958189801307,1.948192183290116,0.07509748233563385,25,4,45.0961262519347
0.3614217397827819,1.8996087045662917,0.07542830093639562,25,4,47.9652308636221
0.1677006521754777,1.2505312735970637,0.09218016487552338,25,4,50.8618629713962
0.7132902473110758,2.5343005054605765,0.0392057216778825,25,4,52.1600921955902
0.4501989350978116,2.119052506919108,0.06409768087447582,25,4,55.1792558403679
0.2653646981618908,1.6122457627223843,0.08112771629787166,25,4,55.6354100491640
0.5361725830260592,2.293880783798624,0.054636694683094504,25,4,59.6765154981704
0.7587454207521822,2.5654912439082267,0.032501079043772994,25,4,61.9614463619202
0.5403452224170844,2.301441680004011,0.05303354340359392,25,4,64.6514121857719
0.3466878243671776,1.8591253048854448,0.0704653016275571,25,4,65.8810584748383
0.34164366229557186,1.844984196349455,0.06899652494982107,25,4,74.0487393548690
0.7009135500161215,2.5233450323541105,0.03549361889418865,25,4,79.9812854011235
0.6683554464034108,2.4899405585706926,0.03843610485053069,25,4,80.6662994795132
0.22789763220649772,1.4832979693471566,0.07698191597593913,25,4,84.0230606349377
0.5675801544349266,2.348666607312226,0.046235467769360904,25,4,91.5929514575319
0.6432105219885107,2.4598538193632686,0.03939092694293048,25,4,92.3842346203274
0.4227131370653191,2.0554512511068554,0.05882827729273092,25,4,92.6426478290062
0.30301110574066703,1.7317096695401473,0.06915491008240764,25,4,92.7268929448489
0.14141096065531578,1.1363343144082005,0.081461367330704,25,4,102.901255478356
0.42112914353702235,2.051669849779139,0.05687047425102061,25,4,112.240380952881
0.027158201513161395,0.45246687913101297,0.08926113516320328,25,4,115.631072408413
0.00922100803131276,0.25256994317341547,0.09033652789722287,25,4,118.232982547041
0.16938657349843866,1.2575596147364607,0.0707563794191432,25,4,293.125251577348
0.2440988244298934,1.5403799192155578,0.06409022157838158,25,4,348.279881305376
0.37849910769946815,4.117266298776865,0.2454780307852592,25,25,4.89059196654130
0.48385454526948335,4.430004220361691,0.19139525131616938,25,25,5.61393426828458
0.04615360065969676,1.5459665144599986,0.29870385726023874,25,25,5.98913533518844
0.5532733563144228,4.550929614737122,0.1584365405920848,25,25,6.25592782782232
0.9706226378522179,3.111154661754898,0.0239100026609458,25,25,6.80748810169604
0.7640105504923365,4.469844447648985,0.09217071660836894,25,25,6.89475437085492
0.5434612691024525,4.537912782790393,0.1494473117460885,25,25,6.98381454875640
0.1521998794130004,2.7931110023703556,0.2251266755416896,25,25,7.84101490405870
0.017304916967025297,0.9380819846713622,0.24467017995182633,25,25,8.24625785515902
0.5895327584108352,4.587177382389562,0.12132381858112505,25,25,8.48433676463731
0.34244814715913807,3.972527030272019,0.16807192005455357,25,25,8.99427996609602
0.10176347937692043,2.2981792771153224,0.20073247791820725,25,25,10.0401538137668
0.1554542528190267,2.8212540891735616,0.1675910627057611,25,25,12.4907542362247
0.012520947187815712,0.7954186251561702,0.1893123601455354,25,25,12.5177058999955
0.4563819380648372,4.363659166384795,0.11408472790051868,25,25,13.4283848494672
0.34410569870758445,3.9796327328838412,0.1295329899469247,25,25,13.8635838427733
0.7703975893200619,4.4546391856376095,0.05445575735510522,25,25,16.4758015581985
0.14313764629554437,2.7126232693678674,0.14273651680952715,25,25,17.1475018464010
0.7105608673135113,4.563076192523688,0.05983754262574503,25,25,18.8955146050859
0.5638104461043276,4.563396626225996,0.07499808737617364,25,25,22.0606123574446
0.7739691770681013,4.445724184869405,0.04498330635668541,25,25,23.7673464183104
0.14738740709931786,2.7507652962113767,0.12052651421857222,25,25,24.4356781807944
0.6977826892391275,4.577127318185269,0.051500023049419676,25,25,27.8851606853326
0.974083931230307,3.0489550604069016,0.010220227004944045,25,25,29.5638885025663
0.019508679151643782,0.9972179366225121,0.12439950022923074,25,25,29.8797612399026
0.6916600006620534,4.582818293090902,0.048968552475519914,25,25,32.5309121426747
0.4464344651410831,4.337034316382746,0.07601756173112417,25,25,32.8401072038090
0.2483624435599917,3.490145994994263,0.09551616431775072,25,25,34.1758881688299
0.7810187781243068,4.4272365762807375,0.03683024148508851,25,25,35.6518106837723
0.879393730363467,4.015089540086623,0.022995483806704613,25,25,41.0324080738607
0.79038918029579,4.40077090498291,0.03318481642586135,25,25,42.8101291184808
0.8345872395661981,4.243366818048553,0.02777578497817877,25,25,43.9492884772425
0.04718331315646862,1.5633589032055926,0.10654617843956737,25,25,44.4514763815605
0.866668886197393,4.088457416690727,0.023653558749770126,25,25,45.2231846632276
0.10506853300559449,2.3346131299213115,0.09940391929071776,25,25,47.2005021098230
0.4638990879266718,4.382858632499326,0.06400872289326645,25,25,50.3517491442870
0.3376433255992669,3.9516771794050927,0.07197801789594083,25,25,61.5022940545682
0.8462553506305396,4.191539941519516,0.02282552909609295,25,25,64.6730577785649
0.07622681713929214,1.9909263415628244,0.051673280502516815,25,25,67.2922987156674
0.34755878071190494,3.9942932742002646,0.028920414309569317,25,25,68.3392363473430
0.2724494246213872,3.6294726141174927,0.03601458570481745,25,25,68.4943172313174
0.2555915128779388,3.5332180335428243,0.03793704349551705,25,25,69.7467471347203
0.352269014544797,4.013983101144555,0.02930438205247006,25,25,70.1713965061520
0.3712333865765507,4.089722312372939,0.028746577821533996,25,25,73.2395533698990
0.9566329239299357,3.3244164045310876,0.009191178503620273,25,25,75.2448170390755
0.13827430130847018,2.668078846518109,0.051706616457296184,25,25,86.2766587002352
0.269074807427797,3.610661724010506,0.07164306813838008,25,25,92.1894699230417
0.8764371753765731,4.032822276416437,0.017156357255009132,25,25,94.5892840519198
0.10495966900037146,2.3334236517278866,0.05717522019778672,25,25,104.120278494576
0.17785621870529822,3.004999594423076,0.051751986743611214,25,25,105.428981075140
0.7170744834524423,4.554754051567963,0.03132542446828256,25,25,105.640885175959
0.9652010512961222,3.2001355903380664,0.006928621069611779,25,25,107.538261453465
0.03825333972843259,1.4053862988906867,0.06291620080795536,25,25,109.557025358429
0.25925530122376006,3.55462909824682,0.0468480991497632,25,25,117.255421636650
0.06368043799779344,1.8191089397100768,0.06254461631336246,25,25,124.177080342652
0.2239441828304346,3.3361530555271717,0.050658705185728764,25,25,128.302000640789
0.167719233511743,2.923931392772921,0.0551239793917313,25,25,129.896327103152
0.28611972065906444,3.7034134788372963,0.04605567015951826,25,25,130.794391096894
0.6032385949537608,4.595932314344887,0.02061987433542907,25,25,136.315176690562
0.6076709207721847,4.598171233542044,0.020245254238624364,25,25,136.664356913376
0.9707804459012841,3.108418657057369,0.005545794889764856,25,25,143.345891844986
0.21768665309204227,3.2944571383873487,0.07073820425695418,25,25,149.301011965942
0.5569511387893922,4.555459374874772,0.02591802565904339,25,25,149.539339937013
0.43540607105994944,4.305885062527297,0.05263781965791022,25,25,151.465624899188
0.9188501945939278,3.729550461327343,0.010823370654750569,25,25,156.143789384897
0.20023757075625004,3.1729901240989817,0.07173592569929194,25,25,157.151621031329
0.35337040964880506,4.01853619872629,0.043205340627197164,25,25,166.666031197008
0.06325300189756256,1.8129516338491913,0.06747067736859219,25,25,216.272269004760
0.047230512490256005,1.5641514606328166,0.06884948356307198,25,25,221.812833181742
0.7446142288322326,4.5104643297100395,0.016433210327820746,25,25,326.815004090721
0.5360398648503903,4.5271707778202295,0.033079435963346435,25,25,331.548435465257
0.022327788560570383,1.0682787519716874,0.0729314718282206,25,25,337.663922950199
0.7603232699939391,4.478200624832957,0.015326628287036181,25,25,339.657079760672
0.838811079338261,4.225157932880065,0.01560141041931469,25,25,343.092377220933
0.7877666802021439,4.40840049684768,0.013162734030013114,25,25,347.894794602113
0.7968645056238499,4.381170550443445,0.01898651192841248,25,25,354.368535461692
0.29001382778066453,3.7238277062770604,0.05983462387161961,25,25,363.071047218331
0.6097055770616536,4.599101220587293,0.03411435812244675,25,25,367.151135139541
0.8760598372401736,4.035054615102817,0.011800584522996154,25,25,491.230431741555
0.23979897169620223,3.4376683268929424,0.057540884147000274,25,25,500.937025594490
0.6376264989162971,4.605542691869743,0.030815104534317163,25,25,573.048535713727
0.17899101100994386,3.013872643149444,0.06263122373855722,25,25,579.647910485571
0.11039938479176337,2.392007030025037,0.06824000008767367,25,25,661.872731102506
0.3299147344259813,3.9173451045568077,0.052051435785632816,25,25,1191.18125195091
0.6313178829128179,4.60513026157431,0.030122130976672046,25,25,1507.38982032004
0.7650931359642613,4.467332881259153,0.018144501161412415,25,25,1838.14287165851
0.840149266356214,4.219260304120538,0.013157176689728153,25,25,2882.81054452507
0.6246352822415511,4.604023942629894,0.029493581710369098,25,25,2954.63352512637
0.7968101322510729,4.381339722924896,0.016523152795675882,25,25,3800.41647584375
