p,lam1,lam2,coeffIAT_sq,coeffST_sq,lam_kurt,mu_kurt,Response time
0.8865544914152597,0.45244417899507483,0.20988578383896977,1.21,16,14.504192008963063,26.169666343765634,14.0066261815053
0.24986869027557923,0.9120835609756266,0.33697926002026857,1.21,16,7.659939729646931,26.169666343765634,14.0838177230271
0.14193682678637176,1.9677389126637599,0.35342257980363834,1.21,16,6.679595599762184,26.169666343765634,14.1124309738313
0.11917371249547648,3.359819757459064,0.3574014628149153,1.21,16,6.417396376071423,26.169666343765634,14.1250515411624
0.5995068791265998,0.5441033484347014,0.28644000850664764,1.21,16,10.061374131234825,26.169666343765634,14.0461064969449
0.09663962315925922,43.067502788608124,0.3616688781342294,1.21,16,6.130913578271128,26.169666343765634,14.1470294231964
0.1907566334754054,1.2026867526035028,0.34562507828780076,1.21,16,7.165979771061952,26.169666343765634,14.0960655448675
0.7729667184825041,0.48520887481823055,0.25032912065971746,1.21,16,11.83939190669118,26.169666343765634,14.0276666988827
0.252748608243883,0.9032673532341274,0.33657187299090224,1.21,16,7.682148149109182,26.169666343765634,14.0833304700711
0.6774309125756347,0.5151980353817991,0.2721859784118598,1.21,16,10.726291752408564,26.169666343765634,14.0386395600996
0.426370797326193,0.6408716795529478,0.3126552930115831,1.21,16,8.869820569279357,26.169666343765634,14.0619870892858
0.9689071656677798,0.4246496516571695,0.1424055943996444,1.21,16,23.66887685323148,26.169666343765634,13.9593900517177
0.40770532095266154,0.6563410099134354,0.3152480907997195,1.21,16,8.749006385203302,26.169666343765634,14.0638393976301
0.6426178415122525,0.5274591355421037,0.2788404590625411,1.21,16,10.411887253889914,26.169666343765634,14.0420707506713
0.6256707633773756,0.5337870718588976,0.2819032171698573,1.21,16,10.269715119894418,26.169666343765634,14.0436793996205
0.8486704043859503,0.4634085693930057,0.22632745439166627,1.21,16,13.291913842492942,26.169666343765634,14.0154429918727
0.7433647967026373,0.4940663284685928,0.2578175015957362,1.21,16,11.440931707331687,26.169666343765634,14.0314064114431
0.3492413569163675,0.7172619257877819,0.3232634401118093,1.21,16,8.366068575041297,26.169666343765634,14.0701104266898
0.9992662486271444,0.40354335455575574,0.030868729053096216,1.21,16,316.81708182567274,26.169666343765634,13.7409432613704
0.12194924117039807,3.064900528891579,0.3569006842341458,1.21,16,6.450792428409212,26.169666343765634,14.1231890939193
0.13343758936983274,2.29571517287997,0.35487586669332355,1.21,16,6.5847410187766116,26.169666343765634,14.1165330212673
0.699076041495971,0.5079993922648094,0.2677583478929245,1.21,16,10.940616848391667,26.169666343765634,14.0363925989907
0.41720574236398256,0.6482764526923076,0.3139313605115033,1.21,16,8.810513339570182,26.169666343765634,14.0628894965636
0.862441732935863,0.45945885335323644,0.22083035140128898,1.21,16,13.673506152293086,26.169666343765634,14.0125410580876
0.9493986971472751,0.4323426562247024,0.16641675657788718,1.21,16,19.25263863745317,26.169666343765634,13.9787661306794
0.9239514815702433,0.4409965364536457,0.1878362330659728,1.21,16,16.554000972228266,26.169666343765634,13.9932361152769
0.8191521691494528,0.4718389026261661,0.23673862374314789,1.21,16,12.623746799330563,26.169666343765634,14.0208173906436
0.623316178146446,0.5346871619642837,0.2823206324997969,1.21,16,10.250442221674644,26.169666343765634,14.0439003688082
