coeffIAT_sq,coeffST_sq,lam_kurt,mu_kurt,Response time
1.21,16,9.878933859554941,199.80483169373852,22.8321922097626
1.21,16,7.774654107713202,285.63572467496385,22.8208873203181
1.21,16,10.992563775957848,3765.2864034151335,22.7559483727927
1.21,16,8.616254529862994,1699.6145980183765,22.7774750276114
1.21,16,10.432213258715592,1061.5315278064618,22.7781943361103
1.21,16,11.373409513458585,352.2640233810742,22.8076454862351
1.21,16,181.80078127033443,298.9089739440162,22.7773962118962
1.21,16,11.32527695514807,693.3560315845253,22.7866245024101
1.21,16,9.028050527739966,304.8382444314167,22.8159988713527
1.21,16,6.974107053999276,225.60406401786463,22.8319120696812
1.21,16,12.486387391481792,4698.841432708339,22.7488824030367
1.21,16,6.6364894179609095,382.24319228066616,22.8198705512360
1.21,16,10.792620931237305,438.4352038188594,22.8008975784504
1.21,16,14.653904189261528,222.77034272800108,22.8227858045538
1.21,16,11.139167028735685,442.0400882129469,22.8001817053175
1.21,16,10.272160190376919,3595.362055261896,22.7592633580708
1.21,16,33.3129299298784,1469.0708641075141,22.7540481277452
1.21,16,9.176726352597536,241.85855063859225,22.8248057241944
1.21,16,8.540076711897026,849.9708879101825,22.7893014480156
1.21,16,11.738563689062874,292.3439042321016,22.8142039101552
1.21,16,9.01587830727574,333.091715408583,22.8128558812074
1.21,16,7.298102403727167,193.09727012965251,22.8380664842263
1.21,16,11.83655645150847,15639.795686533169,22.7400885426567
1.21,16,8.597148877347939,374.86934796528465,22.8097679208918
1.21,16,12.79838749109495,212.51681063924374,22.8262591040559
1.21,16,6.705754003873103,408.22228340912056,22.8177270012729
1.21,16,9.120512880966427,212.42095130906986,22.8304688258294
1.21,16,9.537851887356629,219.49542998533607,22.8284461340978
1.21,16,6.846811174090867,246.6857924016953,22.8289900605066
1.21,16,7.4221640427285465,657.8992183873524,22.8013674535155
1.21,16,14.519876307296709,618.4429522052206,22.7863727470466
1.21,16,8.614176410062244,475.9417269371994,22.8026310033127
1.21,16,6.165941415448879,2825.353366443313,22.8356698583416
1.21,16,9.041109927419628,4996.361155291234,22.7628944542089
