p,lam1,lam2,coeffIAT_sq,coeffST_sq,lam_kurt,mu_kurt,Response time
0.2350304917608439,0.962910774915477,0.3390948148355631,1.21,16,10.543158100730905,29.169666343765634,[4.09612814]
0.5689610715256921,0.5571333875314354,0.29148468627846535,1.21,16,12.832008188790004,29.169666343765634,[3.33108384]
0.2804196701024926,0.8317276727625214,0.3327006015563015,1.21,16,10.888974798444856,29.169666343765634,[3.9085973]
0.2052866022425892,1.1036203505919793,0.343438922632427,1.21,16,10.295202764645586,29.169666343765634,[4.2597896]
0.2943574870499831,0.8027367088696089,0.33077396336491266,1.21,16,10.989263408034008,29.169666343765634,[3.86136489]
0.3599851930315625,0.7043017590560463,0.32179718274701885,1.21,16,11.437387245743173,29.169666343765634,[3.68112701]
0.34869387912473726,0.717948462128584,0.3233381340943453,1.21,16,11.36241804248025,29.169666343765634,[3.7081734]
0.5240960669761888,0.5786854614822148,0.2984971179325198,1.21,16,12.515141675788971,29.169666343765634,[3.39073784]
0.22594972846861572,0.9993823647838752,0.3404049385905228,1.21,16,10.46956816288289,29.169666343765634,[4.14180045]
0.7110773243033108,0.5041272755160036,0.265191249464713,1.21,16,14.067097310044186,29.169666343765634,[3.1642674]
0.549683019527873,0.5660020108939792,0.29454968223043704,1.21,16,12.69337832871384,29.169666343765634,[3.35609025]
0.19215371191728525,1.1919177364054274,0.3454127157491373,1.21,16,10.178667991744755,29.169666343765634,[4.34736884]
0.4618280961176541,0.6151901221707041,0.30765125908803276,1.21,16,12.10002296448517,29.169666343765634,[3.48409234]
0.49060226501599447,0.5971791017229245,0.3034898524613786,1.21,16,12.289353022663027,29.169666343765634,[3.43913291]
0.4487740817424921,0.6241450460542657,0.3095074498457276,1.21,16,12.015021175161486,29.169666343765634,[3.50571733]
0.18064766928925702,1.2907457240236793,0.347176801434414,1.21,16,10.072368727395393,29.169666343765634,[4.43433095]
0.717301391025898,0.5021494059036409,0.26382525125839845,1.21,16,14.135125783659928,29.169666343765634,[3.15728638]
0.5435956582204905,0.5689196759374007,0.29550059383629845,1.21,16,12.650428428398795,29.169666343765634,[3.36417302]
0.4480708353119248,0.62464300676763,0.30960695310077463,1.21,16,12.010452740361217,29.169666343765634,[3.50690634]
0.43022890824376725,0.6378574779737511,0.3121162362362137,1.21,16,11.894791618344675,29.169666343765634,[3.53795925]
0.7894886063789572,0.4803785473110947,0.24577327067571264,1.21,16,15.092713819549973,29.169666343765634,[3.07488486]
0.34334821658467474,0.7247937561576481,0.32406742918870085,1.21,16,11.326682997708211,29.169666343765634,[3.72146888]
0.1362513957974606,2.172299804916051,0.3543907983709127,1.21,16,9.61653076482576,29.169666343765634,[4.91099667]
0.33802570978599644,0.7318766107528241,0.324793619071914,1.21,16,11.290930040361701,29.169666343765634,[3.73504097]
0.33429405280657853,0.737010835536991,0.32530287149145726,1.21,16,11.265753311673155,29.169666343765634,[3.74476411]
0.9240350893338283,0.4409696419742101,0.18777694983521667,1.21,16,19.56035392401028,29.169666343765634,[2.87411468]
0.22982099383053067,0.9832624875188267,0.33984485294615413,1.21,16,10.501150309365693,29.169666343765634,[4.12192031]
0.6363172789546137,0.5297817369049492,0.27999144615669436,1.21,16,13.35829515867589,29.169666343765634,[3.24925803]
0.9349681937122362,0.4373776710940359,0.17947797240169117,1.21,16,20.504937768612226,29.169666343765634,[2.8481382]
0.5587464652747579,0.5617645641538225,0.2931191699875895,1.21,16,12.758035332741706,29.169666343765634,[3.34422601]
