lam_CV,mu_CV,lam_CVsq,mu_CVsq,lam_kurt,mu_kurt,Response time
3.658036578,2.291894787,13.3812316,5.252781717,50,30,5.638900789
3.1203571,2.291894787,9.736628431,5.252781717,50,30,4.078412727
2.51295388,2.291894787,6.314937204,5.252781717,50,30,2.993741476
3.718820744,2.291894787,13.82962773,5.252781717,50,30,5.858959353
2.985712563,2.291894787,8.91447951,5.252781717,50,30,3.78505123
2.775723257,2.291894787,7.704639602,5.252781717,50,30,3.391965911
3.990778754,2.291894787,15.92631506,5.252781717,50,30,6.959444507
2.256962515,2.291894787,5.093879796,5.252781717,50,30,2.685751969
2.369827839,2.291894787,5.616083988,5.252781717,50,30,2.813057904
3.181396521,2.291894787,10.12128382,5.252781717,50,30,4.22312788
3.873074405,2.291894787,15.00070535,5.252781717,50,30,6.459807994
2.804101904,2.291894787,7.86298749,5.252781717,50,30,3.440870127
3.403839473,2.291894787,11.58612315,5.252781717,50,30,4.817943875
3.348718597,2.291894787,11.21391624,5.252781717,50,30,4.660272646
2.944328355,2.291894787,8.66906946,5.252781717,50,30,3.701649062
3.588647427,2.291894787,12.87839036,5.252781717,50,30,5.399072962
2.82648191,2.291894787,7.988999986,5.252781717,50,30,3.480325893
2.631365429,2.291894787,6.924084022,5.252781717,50,30,3.161628953
2.398955361,2.291894787,5.754986822,5.252781717,50,30,2.848002029
2.124709172,2.291894787,4.514389064,5.252781717,50,30,2.551554012
2.774337607,2.291894787,7.696949157,5.252781717,50,30,3.389609842
2.489903927,2.291894787,6.199621563,5.252781717,50,30,2.96307391
2.681536088,2.291894787,7.190635792,5.252781717,50,30,3.238315297
3.608218405,2.291894787,13.01924006,5.252781717,50,30,5.46549645
3.231266371,2.291894787,10.44108236,5.252781717,50,30,4.347084261
3.195822335,2.291894787,10.2132804,5.252781717,50,30,4.258447521
3.430926511,2.291894787,11.77125672,5.252781717,40,30,4.225456189
3.038207243,2.291894787,9.23070325,5.252781717,40,30,3.480845422
4.083204455,2.291894787,16.67255862,5.252781717,40,30,6.12877255
3.174864474,2.291894787,10.07976443,5.252781717,40,30,3.712192015
3.536078876,2.291894787,12.50385381,5.252781717,40,30,4.470384641
3.762031286,2.291894787,14.1528794,5.252781717,40,30,5.072979724
3.497163075,2.291894787,12.23014957,5.252781717,40,30,4.377246179
3.084424011,2.291894787,9.513671477,5.252781717,40,30,3.556074987
3.163972931,2.291894787,10.01072471,5.252781717,40,30,3.692744496
4.386358276,2.291894787,19.24013892,5.252781717,40,30,7.359894348
3.33133378,2.291894787,11.09778475,5.252781717,40,30,4.012492205
101.5425306,2.291894787,10310.88553,5.252781717,40,30,2.110229068
3.664926854,2.291894787,13.43168885,5.252781717,40,30,4.800686579
3.383153666,2.291894787,11.44572873,5.252781717,40,30,4.121072525
3.229921562,2.291894787,10.4323933,5.252781717,40,30,3.813321271
3.135152307,2.291894787,9.82917999,5.252781717,40,30,3.642149944
4.16143541,2.291894787,17.31754467,5.252781717,40,30,6.424062357
3.542417451,2.291894787,12.54872139,5.252781717,40,30,4.485838941
4.341449089,2.291894787,18.84818019,5.252781717,40,30,7.162645385
3.830717574,2.291894787,14.67439713,5.252781717,40,30,5.27830781
4.630351008,2.291894787,21.44015046,5.252781717,40,30,8.522614681
3.419348616,2.291894787,11.69194496,5.252781717,40,30,4.199773391
3.335022065,2.291894787,11.12237218,5.252781717,40,30,4.020064232
4.735199639,2.291894787,22.42211562,5.252781717,40,30,9.069175177
3.627121197,2.291894787,13.15600817,5.252781717,40,30,4.700192837
3.972088922,2.291894787,15.77749041,5.252781717,40,30,5.735522226
4.164177704,2.291894787,17.34037595,5.252781717,40,30,6.434693253
3.504691446,2.291894787,12.28286213,5.252781717,40,30,4.395031954
3.824704325,2.291894787,14.62836317,5.252781717,40,30,5.259901086
3.706353897,2.291894787,13.73705921,5.252781717,40,30,4.914324994
3.553034061,2.291894787,12.62405104,5.252781717,40,30,4.511903904
2.679278846,2.291894787,7.178535134,5.252781717,40,30,2.987156315
2.988868988,2.291894787,8.933337829,5.252781717,40,30,3.403751299
4.449875006,2.291894787,19.80138757,5.252781717,40,30,7.647775004
3.022413698,2.291894787,9.134984563,5.252781717,40,30,3.455812182
4.673413609,2.291894787,21.84079476,5.252781717,40,30,8.743713246
3.139474414,2.291894787,9.856299595,5.252781717,40,30,3.649658023
3.99726225,2.291894787,15.9781055,5.252781717,40,30,5.821957575
5.03332024,2.291894787,25.33431264,5.252781717,30,30,9.213048058
4.863336395,2.291894787,23.6520409,5.252781717,30,30,8.347876792
4.686710133,2.291894787,21.96525187,5.252781717,30,30,7.528228949
4.014612428,2.291894787,16.11711294,5.252781717,30,30,5.124221406
4.673967669,2.291894787,21.84597377,5.252781717,30,30,7.472217559
4.760477096,2.291894787,22.66214218,5.252781717,30,30,7.860723404
4.382138807,2.291894787,19.20314052,5.252781717,30,30,6.302691609
3.103773709,2.291894787,9.633411237,5.252781717,30,30,3.322806364
5.211183236,2.291894787,27.15643072,5.252781717,30,30,10.1979424
5.484718935,2.291894787,30.0821418,5.252781717,30,30,11.86791644
3.280606179,2.291894787,10.7623769,5.252781717,30,30,3.575924802
4.589002407,2.291894787,21.05894309,5.252781717,30,30,7.109412198
5.509540454,2.291894787,30.35503602,5.252781717,30,30,12.02853726
5.456645027,2.291894787,29.77497495,5.252781717,30,30,11.6880428
3.084366066,2.291894787,9.513314031,5.252781717,30,30,3.29717982
32.40479911,2.291894787,1050.071006,5.252781717,30,30,2.104240011
4.416234563,2.291894787,19.50312772,5.252781717,30,30,6.428289972
2.988199193,2.291894787,8.92933442,5.252781717,30,30,3.175934685
93.39965876,2.291894787,8723.496256,5.252781717,30,30,2.11040741
2.955807638,2.291894787,8.736798795,5.252781717,30,30,3.137147886
4.856841511,2.291894787,23.58890946,5.252781717,30,30,8.316304541
4.706444474,2.291894787,22.15061959,5.252781717,30,30,7.615800853
4.243311224,2.291894787,18.00569014,5.252781717,30,30,5.820524166
5.03332024,2.291894787,25.33431264,5.252781717,30,30,9.213048058
4.863336395,2.291894787,23.6520409,5.252781717,30,30,8.347876792
4.686710133,2.291894787,21.96525187,5.252781717,30,30,7.528228949
4.014612428,2.291894787,16.11711294,5.252781717,30,30,5.124221406
4.673967669,2.291894787,21.84597377,5.252781717,30,30,7.472217559
4.760477096,2.291894787,22.66214218,5.252781717,30,30,7.860723404
4.382138807,2.291894787,19.20314052,5.252781717,30,30,6.302691609
3.103773709,2.291894787,9.633411237,5.252781717,30,30,3.322806364
5.211183236,2.291894787,27.15643072,5.252781717,30,30,10.1979424
5.484718935,2.291894787,30.0821418,5.252781717,30,30,11.86791644
3.280606179,2.291894787,10.7623769,5.252781717,30,30,3.575924802
4.589002407,2.291894787,21.05894309,5.252781717,30,30,7.109412198
5.509540454,2.291894787,30.35503602,5.252781717,30,30,12.02853726
5.456645027,2.291894787,29.77497495,5.252781717,30,30,11.6880428
3.084366066,2.291894787,9.513314031,5.252781717,30,30,3.29717982
32.40479911,2.291894787,1050.071006,5.252781717,30,30,2.104240011
4.416234563,2.291894787,19.50312772,5.252781717,30,30,6.428289972
2.988199193,2.291894787,8.92933442,5.252781717,30,30,3.175934685
93.39965876,2.291894787,8723.496256,5.252781717,30,30,2.11040741
2.955807638,2.291894787,8.736798795,5.252781717,30,30,3.137147886
4.856841511,2.291894787,23.58890946,5.252781717,30,30,8.316304541
4.706444474,2.291894787,22.15061959,5.252781717,30,30,7.615800853
4.243311224,2.291894787,18.00569014,5.252781717,30,30,5.820524166
