p,lam1,lam2,coeffIAT_sq,coeffST_sq,lam_kurt,mu_kurt,Response time
0.3,2.248023,0.039512,1.21,16,7.29,26.169666343765634, 
0.6,2.248023,0.039512,1.21,16,12.9892,26.169666343765634,
0.6,1.248023,0.039512,1.21,16,13.1686,26.169666343765634,
0.7121836037394701,0.5037742648470106,0.2649502397428147,1.21,16,11.07906219581542,26.169666343765634,14.0349779102178
0.8795726331655377,0.45449365560213356,0.21325462485287425,1.21,16,14.237543965967674,26.169666343765634,14.0084620057805
0.6140231132422808,0.5382925763365637,0.2839499086248817,1.21,16,10.175428876521519,26.169666343765634,14.0447672117529
0.6087689715044384,0.5403697920477085,0.28485869258513785,1.21,16,10.133725830166002,26.169666343765634,14.0452538846784
0.516141781430946,0.5828677082218259,0.29969935767359684,1.21,16,9.460846519189975,26.169666343765634,14.0536312625999
0.8072153682058849,0.4752600344652425,0.24052160664790043,1.21,16,12.396413416382668,26.169666343765634,14.0227382938154
0.9572147547699774,0.4294180320367507,0.15793413832548095,1.21,16,20.60265954498372,26.169666343765634,13.9723564376850
0.6236823548030993,0.5345468344370105,0.28225584236659973,1.21,16,10.253432193971452,26.169666343765634,14.0438660416392
0.5926847946189132,0.5469147050949963,0.28758859203534787,1.21,16,10.008975184482672,26.169666343765634,14.0467306792513
0.29733160399761815,0.797028674750742,0.33036437120249884,1.21,16,8.010374532595378,26.169666343765634,14.0765979774430
0.2432004771098608,0.9337340907478985,0.3379263953986356,1.21,16,7.607962056367697,26.169666343765634,14.0849759980153
0.8864165671572672,0.45248484942548717,0.2099541114134466,1.21,16,14.498680039469079,26.169666343765634,14.0066634308737
0.3799730602506096,0.6825066630373157,0.319063999425279,1.21,16,8.568711455516377,26.169666343765634,14.0667113025407
0.21974676511224478,1.0271968375138465,0.3413075253033623,1.21,16,7.4182821169031055,26.169666343765634,14.0894369472422
0.6720311637644834,0.517041196565661,0.2732535323800539,1.21,16,10.675274186776582,26.169666343765634,14.0391850805071
0.9128817209562045,0.4444943510398769,0.19521313314397937,1.21,16,15.802697535965958,26.169666343765634,13.9976000285882
0.7005674384612631,0.5075138387648616,0.26744393156708957,1.21,16,10.956015968695326,26.169666343765634,14.0362338546569
0.5370149463742732,0.5721418273233125,0.2965200609032276,1.21,16,9.604398056888854,26.169666343765634,14.0517540950857
0.8558394907378037,0.46135560721425006,0.22352471203805066,1.21,16,13.4837581733163,26.169666343765634,14.0139695248030
0.9272806543842428,0.4399193664642818,0.18542970560577976,1.21,16,16.816199223506292,26.169666343765634,13.9917243460025
0.8441338543445098,0.46470521556652067,0.22803995417968556,1.21,16,13.177342380176146,26.169666343765634,14.0163372925738
0.13779028503796886,2.111615521138217,0.35412718978358826,1.21,16,6.633753246457022,26.169666343765634,14.1143602489202
0.4696322276636181,0.6100831833356317,0.30653268487322716,1.21,16,9.151063794936858,26.169666343765634,14.0578752335198
0.6350823501836673,0.5302410492347752,0.2802152992527372,1.21,16,10.347895756094958,26.169666343765634,14.0427901954852
0.4560939034703173,0.6190577764661214,0.3084688178057308,1.21,16,9.062633672842347,26.169666343765634,14.0591396666472
0.5039365993528024,0.5895307084551348,0.3015234294563137,1.21,16,9.37839648856044,26.169666343765634,14.0547341009945
0.6537890527428515,0.5234231315691726,0.2767615990880476,1.21,16,10.509229982852885,26.169666343765634,14.0409903790715
0.30853824464097057,0.7768355679197451,0.32882490244383117,1.21,16,8.0890966702547,26.169666343765634,14.0750977937912
0.5730157829099217,0.5553353219444465,0.29082899210615554,1.21,16,9.86172070475949,26.169666343765634,14.0485160588407
0.8045659518470025,0.476021719719537,0.24133296294948173,1.21,16,12.348620128291904,26.169666343765634,14.0231485278093
0.7389349632801488,0.4954192383009524,0.2588737714339921,1.21,16,11.386337270926717,26.169666343765634,14.0319340709412
0.25706245070908484,0.8906136399060292,0.3359634111153613,1.21,16,7.71515508645,26.169666343765634,14.0826144450071
0.8922626263925205,0.4507536684688306,0.20699091233524522,1.21,16,14.741818331271396,26.169666343765634,14.0050562101259
0.8076301089093515,0.475140888576027,0.24039370310704958,1.21,16,12.403977894199276,26.169666343765634,14.0226735712756
0.7784331254640477,0.4836031392358281,0.24885478443309675,1.21,16,11.92040286893007,26.169666343765634,14.0269291697640
0.9309747287485902,0.438708107183906,0.1826426474025137,1.21,16,17.13130839988874,26.169666343765634,13.9899367318981
0.9316616299824771,0.43848088246008965,0.18210996029430102,1.21,16,17.19299222728959,26.169666343765634,13.9895907444260
0.6972812260986051,0.508585430231043,0.26813505818326877,1.21,16,10.92219955574262,26.169666343765634,14.0365829214135
0.8451774133833181,0.46440706954963307,0.2276500260608165,1.21,16,13.203258079251196,26.169666343765634,14.0161340527545
0.6147014729115506,0.5380264676193909,0.2838319360211247,1.21,16,10.180849503124811,26.169666343765634,14.0447042052578
0.5341000260438178,0.5735924826709332,0.2969689029196837,1.21,16,9.584134967552185,26.169666343765634,14.0520158652057
0.8005626761761631,0.477174626470308,0.24254064135563402,1.21,16,12.278086202293531,26.169666343765634,14.0237581285443
0.7491261932892574,0.49231833906494404,0.2564203073613763,1.21,16,11.513727254980278,26.169666343765634,14.0307087424445
0.15749432755891246,1.5965465318522938,0.35084630725949,1.21,16,6.844661136548902,26.169666343765634,14.1061562232278
0.6790112751337732,0.5146623358864034,0.2718708681793495,1.21,16,10.741397076796643,26.169666343765634,14.0384788462127
0.4665276189505757,0.6120937444441443,0.30697851062762893,1.21,16,9.130735716040343,26.169666343765634,14.0581636963420
