coeffIAT_sq,coeffST_sq,lam_kurt,mu_kurt,Response time
1.21,16,10.136273069384286,117.2107311768594,78.5837696049977
1.21,16,8.98185762004812,181.41148872362353,78.5795339699837
1.21,16,7.65875459104501,142.85917494897382,78.5945873178837
1.21,16,19.516106660754446,85.22324083256075,78.5701326093210
1.21,16,18.13777531934628,65.55360233340215,78.5816784492084
1.21,16,12.608821680876803,53.108775592063516,78.6086214199661
1.21,16,9.62486339414997,75.12121751061261,78.5992315420725
1.21,16,10.060281974503278,112.00243550768074,78.5853306125045
1.21,16,7.833628018694407,59.58971363446873,78.6127541053106
1.21,16,9.991625640317123,606.5929262901161,78.5539550464800
1.21,16,10.44220512167549,295.5971394056903,78.5611135499971
1.21,16,21.19729651038094,1933.1124460268493,78.4650736546368
1.21,16,8.393085256653766,84.83978404057312,78.5996580153076
1.21,16,8.92465152509816,73.81190304584442,78.6018544392999
1.21,16,8.294572101237135,70.93828615225792,78.6053011470655
1.21,16,7.6684780868977835,48.239945772055414,78.6217169040564
1.21,16,14.90831470354577,77.49056279245556,78.6129030623010
1.21,16,12.177313677513132,164.15082172258346,78.5680594227379
1.21,16,8.130485017202247,423.79930149503656,78.5780511248584
1.21,16,21.512277501045904,51.33551256364251,78.5903857680277
1.21,16,12.031850546116729,76.47633660283617,78.5940357693270
1.21,16,8.178954684348339,141.8839421616882,78.5898632411769
1.21,16,7.723163603165075,51.6377533738222,78.6185888754267
1.21,16,9.200081580477788,72.07279934462284,78.6018277288795
1.21,16,8.121218345573759,401.5452908469506,78.5785826340930
1.21,16,10.028027759662029,283.426539526719,78.5644987932612
1.21,16,10.015229028264459,477.3695067947039,78.5566943870449
1.21,16,6.823706385777228,96.67847440671817,78.6094924828662
1.21,16,21.571369280112375,264.1173848235497,78.5225154204974
1.21,16,9.234653985317927,50.04502139613819,78.6159559857331
1.21,16,7.024732800173078,58.992353160244555,78.6165369986061
1.21,16,13.634165220745825,3053.2760440226916,78.5100853754868
1.21,16,9.142007838743718,204.03876293246242,78.5763236434551
1.21,16,14.02397882355369,63.089672622652174,78.6036584469087
1.21,16,7.567319767709572,50.17829219601129,78.6202997401133
1.21,16,7.564305678338657,270.50637655194527,78.5895921346008
1.21,16,7.034913901025888,196.8598118483408,78.6006029897216
1.21,16,10.748917107363676,118.90641725532303,78.5813789685025
1.21,16,10.948993489940298,1584.6437522120243,78.5354628332171
1.21,16,6.571472900094472,55.59037467394875,78.6209631283913
1.21,16,20.067048196254614,55.97411309698105,78.5877927165604
1.21,16,17.690477835642874,1144.6870375063884,78.4877000578960
1.21,16,11.883694136076452,70.48519544447676,78.5973648757044
1.21,16,8.631637560833164,406.39177192589216,78.5720454326501
1.21,16,6.824028419303289,61.81381378559111,78.6165128609704
1.21,16,8.636679011156454,123.51994404319164,78.5893110396736
1.21,16,22.215316880278596,280.11744960530785,78.5192666072574
1.21,16,7.892248012151381,391.12556178606303,78.5820554230100
1.21,16,8.330795946038924,117.64212918229701,78.5922404503758
1.21,16,17.045476896176957,172.71147144301122,78.5418840367963
