p,lam1,lam2,coeffIAT_sq,coeffST_sq,lam_kurt,mu_kurt,Response time
0.651083923394883,1.1799985227061263,0.6239225247086589,1.21,16,13.485316066435205,100.14535634582849,78.6488356420537
0.931845058992558,0.9865440267107795,0.40944899647166133,1.21,16,20.21127434299658,100.14535634582849,78.6248058199393
0.29257716486734464,1.8141983375501052,0.7448694758060023,1.21,16,10.976578482869817,100.14535634582849,78.6590085145355
0.21263515667879906,2.390931802830644,0.770367252804728,1.21,16,10.358393013768316,100.14535634582849,78.6637027606208
0.23902156589900303,2.133813747073246,0.7617538558369767,1.21,16,10.574974402809271,100.14535634582849,78.6618527081953
0.3477135019505274,1.618327968591711,0.7278861226961859,1.21,16,11.355873700412749,100.14535634582849,78.6568099853491
0.845167092969885,1.0450273059139163,0.5122837716355545,1.21,16,16.20249526202818,100.14535634582849,78.6449787418591
0.2585733006532138,1.9944439696624963,0.7555160806397735,1.21,16,10.726643302151773,100.14535634582849,78.6607016721274
0.9025526136596159,1.0073454305124754,0.4534914175650337,1.21,16,18.205102926900096,100.14535634582849,78.7353446807488
0.22997371902241692,2.2111732130726174,0.7646789362694469,1.21,16,10.502389661612863,100.14535634582849,78.6624431017656
0.8480529606540199,1.0431711398589885,0.5098299990668907,1.21,16,16.275487010947646,100.14535634582849,78.6450243226657
0.4116049999136119,1.4693542271595845,0.7081663451937028,1.21,16,11.774253981586,100.14535634582849,78.6547642310622
0.6625476441025349,1.1708557248872906,0.6190306512924623,1.21,16,13.58772688655033,100.14535634582849,78.6485679451893
0.17055423422262206,3.153672222564623,0.7847783193415612,1.21,16,9.975522359537793,100.14535634582849,78.6678193162088
0.19925894185217508,2.5685864637702283,0.7748434663924525,1.21,16,10.242314607951572,100.14535634582849,78.6648176871006
0.6586696268500393,1.1739230936021576,0.6206995988546609,1.21,16,13.552690321097934,100.14535634582849,78.6486586038165
0.735041847767309,1.1174957076848044,0.5845899408801071,1.21,16,14.339176869001212,100.14535634582849,78.6468511908531
0.10096551995526315,27.219903138839523,0.8119236190693481,1.21,16,9.187997737859044,100.14535634582849,78.6852562549996
0.11425491934143128,9.205052040326889,0.8062588649598095,1.21,16,9.35719484504659,100.14535634582849,78.6794342396390
0.13979734323085347,4.587494653390121,0.7960969613352376,1.21,16,9.656044191583492,100.14535634582849,78.6726380646042
0.8521810246921461,1.0405132281285903,0.506246257542711,1.21,16,16.38353933514814,100.14535634582849,78.6451221398836
0.5173100660954483,1.3101846720538697,0.6739975963091605,1.21,16,12.468772520710212,100.14535634582849,78.6519779398830
0.4160472588037486,1.4609324183041195,0.7067800835067313,1.21,16,11.803008685748212,100.14535634582849,78.6546352962553
0.7831193878924385,1.0851325087189936,0.5570841329913764,1.21,16,14.991800849024674,100.14535634582849,78.6457293527266
0.9447856462405665,0.9765903965146875,0.3845731367721403,1.21,16,21.611962165848176,100.14535634582849,78.6255552846662
0.6164157307393467,1.209172608766823,0.6380165250163581,1.21,16,13.194541884365623,100.14535634582849,78.6496414232020
0.5532857993299485,1.2698085453873322,0.661530974239393,1.21,16,12.718948885414605,100.14535634582849,78.6511155437968
0.15328555227214535,3.7751329270232428,0.7910302780777325,1.21,16,9.801040456551945,100.14535634582849,78.6702358211146
0.1161471841976317,8.481957821109074,0.8054758157923284,1.21,16,9.380509204991982,100.14535634582849,78.6787761452511
0.26034858638038605,1.98332959378862,0.7549545860683018,1.21,16,10.740096512664712,100.14535634582849,78.6606044803608
0.5879183054347039,1.2351744392081863,0.6489302366753685,1.21,16,12.972752677603,100.14535634582849,78.6503035485932
0.952330079578652,0.9704443490010672,0.3676235461341245,1.21,16,22.715704815367726,100.14535634582849,78.6249355621947
0.6319024632408867,1.1958376938008113,0.6318420408247317,1.21,16,13.32122143670596,100.14535634582849,78.6492819248524
0.20179187115561692,2.5316584981186816,0.77398927919397,1.21,16,10.264659114640937,100.14535634582849,78.6645953645390
0.18257110297680057,2.8633447995658337,0.7805577618436341,1.21,16,10.090431451984834,100.14535634582849,78.6664404131985
0.7953466147963952,1.0771399013102059,0.5492473043374667,1.21,16,15.188830791762165,100.14535634582849,78.6454687159772
0.4316587606162534,1.4328433422305287,0.7018834851644942,1.21,16,11.904039581972695,100.14535634582849,78.6541926929385
0.3966231254170688,1.4993185340764934,0.7128220939849376,1.21,16,11.677133235845305,100.14535634582849,78.6552099443829
0.2418679033348209,2.1113496840806483,0.7608390704404775,1.21,16,10.597478257849568,100.14535634582849,78.6616751352049
0.24876992264748554,2.0601480661380287,0.758630717575707,1.21,16,10.651428813341898,100.14535634582849,78.6612593418503
