coeffIAT_sq,coeffST_sq,lam_kurt,mu_kurt,Response time
16,1.21,57.42555311835908,9.871642441466783,85.2489756366224
16,1.21,49.8133363226355,11.198480330461596,85.8736964960266
16,1.21,72.00829251449908,10.699440895949904,84.1690975776590
16,1.21,70.97897396666703,11.265000664776567,84.2408642115845
16,1.21,82.04704696442428,23.530291682900742,83.4906108756784
16,1.21,114.72910685942374,12.304386859387222,81.5639698556201
16,1.21,51.33268892129161,16.77349730225668,85.7449036302294
16,1.21,1061.4260270956947,10.025388522652564,58.2260186942255
16,1.21,61.20454204763608,9.526529054675251,84.9560515709412
16,1.21,1244.270320992491,23.67414596166164,55.5852310799919
16,1.21,185.55809592276506,105.19885586978002,78.1953879816721
16,1.21,79.86041595837861,16.187903023563184,83.6350380920585
16,1.21,1192.3215479443852,9.930882221180926,56.3601362052921
16,1.21,1208.9672182649613,20.339413167930573,56.0716820878728
16,1.21,92.3816318524421,9.718500228365459,82.8470601735940
16,1.21,79.46622735843049,10.845362243902036,83.6632622638365
16,1.21,84.00559738823968,11.917493645331644,83.3672555031694
16,1.21,363.6311987294775,12.120485406562862,72.1695461367884
16,1.21,721.8775759085587,10.455490301829407,63.9186884692899
16,1.21,57.40045068810863,12.948754351117643,85.2506794372789
16,1.21,148.97255540826478,18.309004933330343,79.8349056343805
16,1.21,62.53843051544807,10.266690064223189,84.8548061556057
16,1.21,144.4007416290435,17.167669849631928,80.0526097607665
16,1.21,91.179212944777,10.434042066495692,82.9193448724835
16,1.21,85.67538091002959,9.551231138751417,83.2632345207618
16,1.21,155.57620433640744,9.798422658317,79.5442708226389
16,1.21,557.1816942100013,9.656802498412242,67.3192228915834
16,1.21,634.612452356314,10.036857363617628,65.6538092790537
16,1.21,84.67566734227296,9.524459450816112,83.3267738524024
16,1.21,219.06869129341985,10.624139200806512,76.9044739057210
16,1.21,114.50140422213904,10.761857541926625,81.5787725904285
16,1.21,134.37460186557846,9.37074803740633,80.5546925001951
16,1.21,51.259934169560744,10.272115659273732,85.7510689818301
16,1.21,3601.4593390728382,13.09868775520134,36.6054707254943
16,1.21,99.18319334846115,9.496468278909822,82.4421998566255
16,1.21,70.09168581576459,9.88098504980389,84.3040920201595
16,1.21,127.70487544456569,9.792258098725835,80.8882714776016
16,1.21,67.21113584433498,11.940354545215058,84.5093780630525
16,1.21,288.59120339683346,24.567446720994177,74.4298560878930
16,1.21,3339.2546088292293,10.590783538046082,37.9624707609475
16,1.21,96.94683782269178,13.816817132761184,82.5686942247215
16,1.21,90.98192249013663,9.367573164445858,82.9330967051024
16,1.21,59.07322262880212,10.644777941855946,85.1198052329340
16,1.21,400.6813094592629,10.167472012803069,71.1504731235990
16,1.21,53.72832370970269,11.051708008890603,85.5461680015612
16,1.21,50.13106867020821,9.790703139665126,85.8466001159140
16,1.21,151.22645396959246,22.25148918447096,79.7264842570417
16,1.21,168.23146178139942,10.437647439243614,78.9749572834735
16,1.21,50.66163164982211,12.222217449960116,85.8015354482420
16,1.21,428.2635988795207,11.265611429034076,70.4106341851866
16,1.21,58.595890371554674,10.000658866056833,85.1570893031572
16,1.21,366.7527718350562,9.826724053475306,72.0945192797022
16,1.21,200.2421734189955,11.275460673419184,77.6341651302622
16,1.21,69.70418434806575,10.40476276975967,84.3312448224540
16,1.21,58.439188129905475,9.520294299374848,85.1694222658270
16,1.21,98.22358470171069,11.252989604076586,82.4955895283018
16,1.21,49.232167735794356,11.763779888057245,85.9235254604980
16,1.21,59.53341503936782,14.244937448426185,85.0837650377216
16,1.21,162.60149587300586,12.310469105210256,79.2187727638221
16,1.21,50.56777104374523,10.141017061070597,85.8095017079712
16,1.21,91.57648927791823,9.397535063144034,82.8966802029162
16,1.21,135.48272904064723,9.643519681076755,80.4988944315965
16,1.21,48.33182175526411,11.680147804878846,86.0013755646781
16,1.21,300.11340278718654,13.211895836472426,74.0820516111433
16,1.21,77.70845973840129,20.83585629881741,83.7772914990165
16,1.21,49.207150773891065,11.58755066814866,85.9256780222912
16,1.21,148.6166581735715,13.39537206153086,79.8575825911885
16,1.21,107.36952382765902,11.546837073849018,81.9701560630643
16,1.21,69.63997746461348,10.86161086808817,84.3355935508264
16,1.21,248.4390521901035,12.923318973005827,75.8187917441715
16,1.21,319.4721915943702,12.827077663577208,73.4767907431809
16,1.21,67.977955599832,9.993402999649096,84.4547359159682
16,1.21,211.18701014771494,10.83856982866677,77.2057192634482
16,1.21,361.6971386315961,10.719482304049926,72.2328311393388
16,1.21,298.0592479594149,11.957072259935245,74.1528606080907
16,1.21,57.63780220518308,12.64936532076097,85.2319661625315
16,1.21,53.052347959054124,15.244415899878586,85.6016749170570
16,1.21,121.21062214683612,11.868294199150249,81.2193436628411
16,1.21,291.2631218850929,11.204484267015612,74.3754113482316
16,1.21,189.52135404989036,19.02608603399149,78.0529394615206
16,1.21,422.49418847891764,12.74330925533283,70.5533706622479
16,1.21,512.5256341334023,11.209013230559826,68.3291348341997
16,1.21,173.6773226648989,10.917052780138288,78.7364269055675
16,1.21,310.50909866733605,10.643040066276965,73.7657089915495
16,1.21,80.94399663813128,12.711174533595726,83.5650334672097
16,1.21,53.95334964957733,9.69807859354163,85.5278245034617
16,1.21,105.0052137516835,9.971839781956094,82.1061014268954
16,1.21,232.16876367635018,13.720776124369038,76.4038924964850
16,1.21,91.249953106132,23.335407494181833,82.9092624038904
16,1.21,1023.4082984422016,9.823200530126,58.7996844148604
16,1.21,95.3216439893121,26.37045940304664,82.6617142359274
16,1.21,55.92495465573663,28.735784839722296,85.3678672458002
16,1.21,60.455510404165615,12.101678752562682,85.0128439176420
16,1.21,68.56320610802103,18.183371554408613,84.4110389939355
16,1.21,50.01431412962617,9.384878905455956,85.8565515319027
