p,lam1,lam2,coeffIAT_sq,coeffST_sq,lam_kurt,mu_kurt,Response time
0.7349931265279922,1.117529471030768,0.5846155685403054,1.21,16,11.338593643440639,97.14535634582849,78.6468523536308
0.6986085970602214,1.143456405739203,0.6027418442522994,1.21,16,10.935721713024137,97.14535634582849,78.6477189652547
0.12013761503265541,7.313328558504958,0.803841909159194,1.21,16,6.429040972075992,97.14535634582849,78.6774912277051
0.5089786949905909,1.320299406793648,0.6768088554138569,1.21,16,9.412320781940252,97.14535634582849,78.6521817544810
0.5639134229101999,1.2587841086156042,0.6577331855968788,1.21,16,9.79527234010329,97.14535634582849,78.6508649872883
0.3754454968542671,1.5463642287126502,0.7193626593215122,1.21,16,8.539090034845819,97.14535634582849,78.6558724034938
0.5856153815882214,1.2373671904547734,0.6497892246209351,1.21,16,9.955388827318844,97.14535634582849,78.6503572055785
0.7053670468229046,1.1385237330168096,0.5995167375913046,1.21,16,11.00608404408262,97.14535634582849,78.6475585866765
0.9040817284922468,1.0063002518024802,0.4520441806557527,1.21,16,15.247512945976386,97.14535634582849,78.9033529997218
0.6226478175159351,1.2037440412816856,0.6355539908762702,1.21,16,10.244945624497255,97.14535634582849,78.6494967948945
0.1035781384920259,19.262239888979085,0.8107855158196435,1.21,16,6.222008197038813,97.14535634582849,78.6839086297304
0.18827752766322703,2.7510501048247025,0.7785858989020934,1.21,16,7.143319379716269,97.14535634582849,78.6658518650106
0.7237246826761872,1.1254021322683572,0.5904392356594381,1.21,16,11.207111255559436,97.14535634582849,78.6471213396350
0.5105686119777142,1.3183446614215972,0.67627435922697,1.21,16,9.423057351545118,97.14535634582849,78.6521427173264
0.5958537006475945,1.2277281583789836,0.6459451808250716,1.21,16,10.03318713295224,97.14535634582849,78.6501188903640
0.22940109092465744,2.2164018011129847,0.7648649898928889,1.21,16,7.4977399372308735,97.14535634582849,78.6624818789720
0.7369707885686715,1.116160802148256,0.583572099232517,1.21,16,11.362374249549603,97.14535634582849,78.6468051617188
0.5817888424320317,1.241043254475907,0.6512094689445154,1.21,16,9.926703809468115,97.14535634582849,78.6504464417454
0.35602750978641484,1.5953329461981642,0.725333383489198,1.21,16,8.411180419519754,97.14535634582849,78.6565194499386
0.49138790466277116,1.3427484950430337,0.682663618134895,1.21,16,9.294557289307798,97.14535634582849,78.6526186170171
0.799703382454776,1.0743082124275487,0.5463551318548511,1.21,16,12.262956474077043,97.14535634582849,78.6453814814771
0.6585565219540558,1.1740129404139408,0.6207480549125975,1.21,16,10.551674610689577,97.14535634582849,78.6486612463221
0.5440909622052424,1.279658699999209,0.6647719417556947,1.21,16,9.65388519224149,97.14535634582849,78.6513336454949
0.6757436908138249,1.1606030821998332,0.6132374951417928,1.21,16,10.710181762357507,97.14535634582849,78.6482585792907
0.8078826964036668,1.0690109607205094,0.540771939245955,1.21,16,12.408322985819977,97.14535634582849,78.6452291167953
0.30670442851333923,1.7551898184315813,0.7404974621690736,1.21,16,8.076298683754219,97.14535634582849,78.6583920218991
0.49265855041185513,1.34107412955503,0.6822441704899247,1.21,16,9.303005724389827,97.14535634582849,78.6525867351132
0.8692732172322529,1.0294505191789647,0.4903798976879491,1.21,16,13.883961719991241,97.14535634582849,78.6462498127635
0.5592030036729226,1.2636243004482954,0.6594235366675059,1.21,16,9.761288285734969,97.14535634582849,78.6509758557873
0.5503455364620445,1.2729259113811509,0.6625717380002285,1.21,16,9.698049658372033,97.14535634582849,78.6511851422681
0.5589303916730558,1.2639066415547358,0.6595210152357998,1.21,16,9.759329206379137,97.14535634582849,78.6509822808665
0.5048439066973514,1.3254387394625824,0.6781946163403975,1.21,16,9.384475193015815,97.14535634582849,78.6522836056809
0.8972417266427464,1.0109501499949367,0.4599143116929026,1.21,16,14.960698918852593,97.14535634582849,78.6683000740499
0.37406351136782023,1.5496503449486507,0.7197882333939182,1.21,16,8.530036231997402,97.14535634582849,78.6559171126707
0.18790125346855924,2.7580418101226924,0.7787153233879089,1.21,16,7.13986354869542,97.14535634582849,78.6658895136818
0.824526864818946,1.0582871651142376,0.5287266143294018,1.21,16,12.732822273371951,97.14535634582849,78.6449911406476
0.37888427713323847,1.5383093336451934,0.7183031503275903,1.21,16,8.561590546003318,97.14535634582849,78.6557619839995
0.8920586627548625,1.014433903412216,0.466058940371503,1.21,16,14.730196727336708,97.14535634582849,78.6563722731173
0.34585604643274803,1.6236507655210994,0.7284563395657836,1.21,16,8.343465359302051,97.14535634582849,78.6568761090138
0.9894993400996235,0.9311729711700538,0.21711986420515075,1.21,16,42.09415059166426,97.14535634582849,78.6049575029297
0.4020171100434272,1.4882405119043953,0.7111490843655608,1.21,16,8.712134253567578,97.14535634582849,78.6550474571552
0.29782040661826403,1.791417279714448,0.7432441952769683,1.21,16,8.013833783689877,97.14535634582849,78.6587746272682
0.7979075555323344,1.0754744899395337,0.5475539217909994,1.21,16,12.232136490932614,97.14535634582849,78.6454169988042
0.19484290400441628,2.637290779253246,0.776340578743109,1.21,16,7.202928411280574,97.14535634582849,78.6652192236123
0.46285289214575187,1.3827851325896459,0.6919570242543399,1.21,16,9.106702839382018,97.14535634582849,78.6533503498315
0.381215804605436,1.5329445526125693,0.7175843063061783,1.21,16,8.576824659466002,97.14535634582849,78.6556877772185
0.8004026684096558,1.0738544058118944,0.5458857608089216,1.21,16,12.275060804257551,97.14535634582849,78.6453678307977
0.4179417019370668,1.4574010850138568,0.7061880044059754,1.21,16,8.8152685792027,97.14535634582849,78.6545807308373
0.3881406462913439,1.5174510239952879,0.7154466733290494,1.21,16,8.621979490123264,97.14535634582849,78.6554703947415
0.4649580537661705,1.379660298976596,0.69127905841293,1.21,16,9.120458587488356,97.14535634582849,78.6532952346587
0.9755427438185728,0.9487679700010119,0.29544397731267574,1.21,16,26.50749535888139,97.14535634582849,78.6183497363654
0.14620231671727912,4.149012708448418,0.7936688016693024,1.21,16,6.725916793195109,97.14535634582849,78.6714276124062
0.6844535181550868,1.1539837161221602,0.609311376665487,1.21,16,10.793963534574466,97.14535634582849,78.6480535782105
0.3398196318212445,1.641446904405853,0.7303094895126804,1.21,16,8.302997751603714,97.14535634582849,78.6570942284084
