lam_CV,mu_CV,lam_CVsq,mu_CVsq,lam_kurt,mu_kurt,Response time
3.4229491521780915,2.3816039353633647,11.716580898396716,5.672037304938265,30,30,[3.1077154]
3.4229491521780915,2.5663407332544104,11.716580898396716,6.586104759160785,30,30,[3.27026492]
3.4229491521780915,2.60011127509556,11.716580898396716,6.76057864287906,30,30,[3.300976]
3.4229491521780915,2.9588712017205587,11.716580898396716,8.754918788371263,30,30,[3.63790871]
3.4229491521780915,2.9528527156600095,11.716580898396716,8.719339160380693,30,30,[3.63213423]
3.4229491521780915,2.982157438613533,11.716580898396716,8.893262988678028,30,30,[3.6602834]
3.4229491521780915,3.5592864389290373,11.716580898396716,12.668519954344147,30,30,[4.2299665]
3.4229491521780915,3.557137531516087,11.716580898396716,12.653227418120363,30,30,[4.22779245]
3.4229491521780915,3.0672595031143928,11.716580898396716,9.408080859445551,30,30,[3.74247883]
3.4229491521780915,3.5673493977378676,11.716580898396716,12.725981725540727,30,30,[4.23812733]
3.4229491521780915,2.4249844054063865,11.716580898396716,5.880549366464166,30,30,[3.14485204]
3.4229491521780915,2.8693704757867273,11.716580898396716,8.23328692731655,30,30,[3.55240548]
3.4229491521780915,2.7699026013492216,11.716580898396716,7.672360420961185,30,30,[3.4583866]
3.4229491521780915,3.3200994198394014,11.716580898396716,11.02306015761793,30,30,[3.99041165]
3.4229491521780915,2.8342761311303035,11.716580898396716,8.033121187494961,30,30,[3.51910515]
3.4229491521780915,2.424214090251213,11.716580898396716,5.876813955372516,30,30,[3.14418594]
3.4229491521780915,2.630639716409533,11.716580898396716,6.9202653175512285,30,30,[3.32893262]
3.4229491521780915,2.5468045393918928,11.716580898396716,6.486213361867151,30,30,[3.25261143]
3.4229491521780915,3.909078589079312,11.716580898396716,15.280895415598305,30,30,[4.58922323]
3.4229491521780915,2.2918847033144947,11.716580898396716,5.252735493286969,30,30,[3.03389441]
3.4229491521780915,3.8225930463236804,11.716580898396716,14.612217597802154,30,30,[4.499398]
3.4229491521780915,2.9734347108591135,11.716580898396716,8.84131397974182,30,30,[3.65189618]
3.4229491521780915,3.5043651241840306,11.716580898396716,12.280574923597356,30,30,[4.17452772]
3.4229491521780915,2.575167153401432,11.716580898396716,6.631485867957634,30,30,[3.27826862]
3.4229491521780915,3.81818347253765,11.716580898396716,14.578525029959666,30,30,[4.49483581]
3.4229491521780915,3.945969799232565,11.716580898396716,15.570677656455489,30,30,[4.62773957]
3.4229491521780915,3.0084212677496867,11.716580898396716,9.050598524248631,30,30,[3.68557981]
3.4229491521780915,4.116975078272669,11.716580898396716,16.94948379511825,30,30,[4.80783865]
3.4229491521780915,2.56728929044474,11.716580898396716,6.590974300832256,30,30,[3.27112425]
3.4229491521780915,2.751719947553417,11.716580898396716,7.571962669763381,30,30,[3.44132805]
3.4229491521780915,3.2462790312687155,11.716580898396716,10.53832754885495,30,30,[3.91746017]
3.4229491521780915,2.696791689769961,11.716580898396716,7.272685418012321,30,30,[3.39006563]
3.4229491521780915,3.4102648224454035,11.716580898396716,11.629906159208579,30,30,[4.08014234]
3.4229491521780915,2.8277559523249365,11.716580898396716,7.996203725909108,30,30,[3.51293322]
3.4229491521780915,2.3040339275402957,11.716580898396716,5.30857233925676,30,30,[3.04360687]
3.4229491521780915,3.2234886804744054,11.716580898396716,10.390879273146624,30,30,[3.89503146]
3.4229491521780915,2.369350583121256,11.716580898396716,5.613822185737036,30,30,[3.09737581]
3.4229491521780915,2.5280886572714425,11.716580898396716,6.391232259024525,30,30,[3.23578332]
3.4229491521780915,2.821655034779445,11.716580898396716,7.9617371352961905,30,30,[3.50716251]
3.4229491521780915,3.3000135956935033,11.716580898396716,10.890089731761964,30,30,[3.97051657]
3.4229491521780915,3.308627352227609,11.716580898396716,10.947014955908678,30,30,[3.97904434]
3.4229491521780915,2.669260484605809,11.716580898396716,7.124951534678037,30,30,[3.36453707]
3.4229491521780915,2.5099106185028877,11.716580898396716,6.299651312873548,30,30,[3.21952343]
3.4229491521780915,2.577158481756647,11.716580898396716,6.641745840090225,30,30,[3.28007665]
3.4229491521780915,2.6328181986661914,11.716580898396716,6.931731667227889,30,30,[3.33093414]
3.4229491521780915,2.664718133555372,11.716580898396716,7.100722731298824,30,30,[3.36033658]
3.4229491521780915,3.827549164252813,11.716580898396716,14.650132604772407,30,30,[4.50452769]
3.4229491521780915,3.565613267893659,11.716580898396716,12.7135979761793,30,30,[4.23636965]
3.4229491521780915,2.3785049826183813,11.716580898396716,5.657285952340466,30,30,[3.10509376]
3.4229491521780915,2.3413383606150364,11.716580898396716,5.481865318887507,30,30,[3.07402047]
3.4229491521780915,2.1496797548236475,11.716580898396716,4.621123048298657,30,30,[2.93019906]
3.4229491521780915,3.988121181966631,11.716580898396716,15.905110562050918,30,30,[4.67189462]
3.4229491521780915,3.0048476025407926,11.716580898396716,9.02910911449515,30,30,[3.68213403]
3.4229491521780915,2.2381416568040766,11.716580898396716,5.0092780759216975,30,30,[2.99228388]
3.4229491521780915,2.5401531546428298,11.716580898396716,6.452378049041919,30,30,[3.24662111]
3.4229491521780915,2.5508575353724163,11.716580898396716,6.506874165766238,30,30,[3.25626665]
3.4229491521780915,2.877098161703036,11.716580898396716,8.27769383207499,30,30,[3.55975589]
3.4229491521780915,4.0752714149300076,11.716580898396716,16.607837105345627,30,30,[4.7636816]
3.4229491521780915,2.2647652533703178,11.716580898396716,5.1291616528735196,30,30,[3.01260213]
3.4229491521780915,4.018664992277008,11.716580898396716,16.149668320152767,30,30,[4.70398776]
3.4229491521780915,2.99316142315977,11.716580898396716,8.95901530509182,30,30,[3.67087428]
3.4229491521780915,2.898946502220877,11.716580898396716,8.403890822738656,30,30,[3.58057123]
3.4229491521780915,2.591291000981934,11.716580898396716,6.714789051769954,30,30,[3.29293213]
3.4229491521780915,2.919463646580439,11.716580898396716,8.523267983704754,30,30,[3.60016263]
3.4229491521780915,2.2634207373077753,11.716580898396716,5.123073434074873,30,30,[3.01156146]
3.4229491521780915,3.592299168204746,11.716580898396716,12.904613313884509,30,30,[4.26341561]
3.4229491521780915,3.9509934947886083,11.716580898396716,15.6103495958619,30,30,[4.63299384]
3.4229491521780915,3.9083608413458393,11.716580898396716,15.275284466165557,30,30,[4.58847505]
