p,lam1,lam2,coeffIAT_sq,coeffST_sq,lam_kurt,mu_kurt,Response time
0.7184386646321629,0.752534611345641,0.39522767043103,1.21,16,14.149651631228467,376.46248518399705,49.9877121065312
0.6622384994303191,0.7804983144870399,0.4125948829485301,1.21,16,13.586530977513856,376.46248518399705,49.9873779719288
0.18430977683364946,1.884534725316049,0.5197439499938358,1.21,16,10.106625902410897,376.46248518399705,49.9902624585076
0.21236813003957455,1.5955842441000903,0.5134139172299056,1.21,16,10.3561170308656,376.46248518399705,49.9888793931036
0.17944385602890744,1.9535037946746168,0.5208714910896476,1.21,16,10.060969251232352,376.46248518399705,49.9905769038528
0.6683541813657191,0.7773063303939224,0.41082193816653084,1.21,16,13.642627570887958,376.46248518399705,49.9874145332679
0.1887321968445247,1.8278992914973158,0.5187275428397861,1.21,16,10.147463077032652,376.46248518399705,49.9899993173321
0.712642796429892,0.7552907547204522,0.3971425415377379,1.21,16,14.085909074252292,376.46248518399705,49.9876782637898
0.9754613642982696,0.6323804489228885,0.1971052818739088,1.21,16,29.472883631634453,376.46248518399705,49.9842123014244
0.791084672972881,0.7197289401262789,0.3678524440246696,1.21,16,15.121087924312308,376.46248518399705,49.9880946033063
0.3298028584503886,1.1148536301332739,0.48871102272360284,1.21,16,11.23554334794727,376.46248518399705,49.9866655988233
0.8688758336331274,0.6862666661138035,0.32702622190118014,1.21,16,16.87558203835729,376.46248518399705,49.9883546728452
0.12026353443708304,4.85350200477379,0.5356277837039967,1.21,16,9.430529730357067,376.46248518399705,49.9990107761756
0.8613454831420626,0.6895234797165896,0.331817875035051,1.21,16,16.64438833657983,376.46248518399705,49.9883280573902
0.6726575690283478,0.7750844245272797,0.40955903694473583,1.21,16,13.682756482528061,376.46248518399705,49.9874402945064
0.7729848541327732,0.7276597020911773,0.3753612587969504,1.21,16,14.841981235412339,376.46248518399705,49.9880094348955
0.34988508829401965,1.0744720278728186,0.48460183084360703,1.21,16,11.370630406902052,376.46248518399705,49.9865457694759
0.7322938832924595,0.7460449264987463,0.3905136814210569,1.21,16,14.308606171295903,376.46248518399705,49.9877917436820
0.5590300926785204,0.8422823656851136,0.43946462891585003,1.21,16,12.761094915270593,376.46248518399705,49.9868042728986
0.9219390724842569,0.6623298101152579,0.28377432758584914,1.21,16,19.409169573967873,376.46248518399705,49.9869770797879
0.6458193985055538,0.7892799827337591,0.41723552005076947,1.21,16,13.440928379486847,376.46248518399705,49.9872803800877
0.6887009121348193,0.7669667486603315,0.4047321707116073,1.21,16,13.837530728898193,376.46248518399705,49.9875363264273
0.6317044068862541,0.7970971083935838,0.42109672882059407,1.21,16,13.32099851228194,376.46248518399705,49.9871975776504
0.10779254778987302,8.854502735377514,0.5390829931379548,1.21,16,9.276089708628898,376.46248518399705,50.0038140831795
0.9310050993700176,0.6579154835124493,0.2738374813736387,1.21,16,20.13906157003145,376.46248518399705,49.9869643264976
0.38607014297797293,1.0143723332932824,0.4771828188104092,1.21,16,11.608872208260255,376.46248518399705,49.9864251006632
0.22942326150420822,1.4770211529565476,0.5096834786020238,1.21,16,10.497938390806274,376.46248518399705,49.9882918850690
0.13677331302493823,3.2261869495876985,0.5312747454150678,1.21,16,9.622346409083676,376.46248518399705,49.9952381411637
0.25381334228854924,1.3498560294456676,0.5044640400786372,1.21,16,10.690379721408908,376.46248518399705,49.9876673599924
0.8999845416056926,0.6725268602394745,0.30418057720948366,1.21,16,18.099641859310296,376.46248518399705,49.9898366147525
0.393421283054046,1.0037366693703083,0.4756683837309648,1.21,16,11.65673571785865,376.46248518399705,49.9864129432895
0.46754522353576466,0.9169640670544243,0.46009534196545615,1.21,16,12.138043468521696,376.46248518399705,49.9864609945088
0.236366123645123,1.4365963058292828,0.5081852942548858,1.21,16,10.553868549879992,376.46248518399705,49.9880916570630
0.29885966850673884,1.1909949307695828,0.49506608769131544,1.21,16,11.021329696543242,376.46248518399705,49.9869482729846
0.17963545586843177,1.9506421265585,0.5208269040322036,1.21,16,10.06278178011527,376.46248518399705,49.9905639906469
0.2600801508196251,1.322932398798377,0.5031406805013141,1.21,16,10.738133296956304,376.46248518399705,49.9875384600909
0.9369521900202016,0.6549306713297824,0.2666738695524711,1.21,16,20.710391938685497,376.46248518399705,49.9868585221605
0.8628035334346261,0.6888942145761755,0.3309087010908886,1.21,16,16.6876495942253,376.46248518399705,49.9883325821733
0.32414456432649685,1.1273765323258897,0.48986999909697604,1.21,16,11.196981457155076,376.46248518399705,49.9867076150687
0.42753180460744433,0.9597455350544883,0.46858355210745456,1.21,16,11.87784172262684,376.46248518399705,49.9864005253879
0.38694829582051293,1.013077342065097,0.47700208531855665,1.21,16,11.61459670077831,376.46248518399705,49.9864234515479
0.9529879096893065,0.6464015743785635,0.24392558013255075,1.21,16,22.83129864123474,376.46248518399705,49.9862752907969
0.3889880150080933,1.0100954217484965,0.47658210852851113,1.21,16,11.62788573631131,376.46248518399705,49.9864198296904
0.6130393600545022,0.8078573226799309,0.426039033767437,1.21,16,13.16886382760825,376.46248518399705,49.9870904350110
0.6289197887654239,0.7986707063688139,0.42184546037556164,1.21,16,13.297857745676273,376.46248518399705,49.9871814037153
0.09829402355933026,32.3202253153291,0.5418319144542684,1.21,16,9.152851196059396,376.46248518399705,50.0099017698817
0.33787703110997647,1.0978979439109549,0.4870584530704868,1.21,16,11.290168479206153,376.46248518399705,49.9866121738292
0.863508570612523,0.6885897222014837,0.3304659478744799,1.21,16,16.70881828407653,376.46248518399705,49.9883348533864
0.4635964498402425,0.9208418153883937,0.4609439122645862,1.21,16,12.112205618303257,376.46248518399705,49.9864520169704
0.7103975890696813,0.7563653952334802,0.3978757667775501,1.21,16,14.061621732223244,376.46248518399705,49.9876650853335
0.9256326379665972,0.6605491723734332,0.2798560631602554,1.21,16,19.68882693455072,376.46248518399705,49.9870000671870
0.7935233171869976,0.7186689685201468,0.3667975424938717,1.21,16,15.161186318443379,376.46248518399705,49.9881053573691
0.23120656847435084,1.4662641756474701,0.5092976233465456,1.21,16,10.512398048844952,376.46248518399705,49.9882385344678
0.24356112773650562,1.3984943871360873,0.5066436008269541,1.21,16,10.610833085936898,376.46248518399705,49.9879040193696
0.5308055207362699,0.8627021471749697,0.4460626123201712,1.21,16,12.562220750630381,376.46248518399705,49.9866750055251
0.1058162211353908,10.335371451627928,0.5396459423813877,1.21,16,9.250841530368893,376.46248518399705,50.0048470390786
0.6617791449703937,0.7807397364464682,0.41272704197515364,1.21,16,13.582360276741172,376.46248518399705,49.9873752290360
0.774585456778619,0.7269533419892876,0.374718726084028,1.21,16,14.865448391809432,376.46248518399705,49.9880173174218
0.34033586106415714,1.0929340997848465,0.4865553776984307,1.21,16,11.306716264478451,376.46248518399705,49.9865973492983
0.4981788235360376,0.8889979658758341,0.453412462676006,1.21,16,12.340590662462734,376.46248518399705,49.9865494854229
0.8225701389539843,0.7061513341155968,0.3533039004778802,1.21,16,15.695601504403127,376.46248518399705,49.9882178260005
0.6905040715214427,0.7660698962590439,0.40417735322567494,1.21,16,13.855471328176991,376.46248518399705,49.9875470969559
0.6955108252380385,0.763595212268062,0.4026230609877954,1.21,16,13.905905298924088,376.46248518399705,49.9875769539322
0.7825188589055813,0.7234673170070127,0.3714740897304604,1.21,16,14.985119390165854,376.46248518399705,49.9880554199180
0.15120561618643014,2.5827401315177982,0.5276374992910359,1.21,16,9.779166731844004,376.46248518399705,49.9931344351790
0.6891661685890638,0.7667350516267312,0.4045892624628915,1.21,16,13.842148732806129,376.46248518399705,49.9875391062372
0.5150301692544047,0.8750178481112206,0.44964982027852507,1.21,16,12.4541284660149,376.46248518399705,49.9866107428093
0.9036843205762881,0.6708466924604058,0.30112165668232876,1.21,16,18.278050080609223,376.46248518399705,49.9953864235788
